RPM,power
75.0112,0.8068
316.0146,0.8991
492.7505,0.9688
673.001,1.0784
781.9546,1.1922
914.5065,1.3219
1083.2089,1.4996
1213.7524,1.5657
1441.5007,1.4035
1593.3328,1.281
1822.2861,1.1366
1912.6624,1.1297
2135.5906,1.1441
2373.5815,1.1576
2525.2128,1.1153
