code,parent_code,name,level
raw_steel,,raw steel,0
pig_iron_and_direct-reduced_iron,,pig iron and direct-reduced iron,0
pig_iron,,pig iron,0
direct-reduced_iron,,direct-reduced iron,0
hydraulic_cement,,hydraulic cement,0
