region_id;iso_smaf;annee;sans_services;dom;rpa;ri;nsa;chsld
1;1;2018;3194.018;3194.018;3194.018;0;0;0
1;1;2019;3072.036;3072.036;3072.036;0;0;0
1;2;2018;3194.018;3194.018;3194.018;0;0;0
1;2;2019;3072.036;3072.036;3072.036;0;0;0
1;3;2018;3194.018;3194.018;3194.018;0;0;0
1;3;2019;3072.036;3072.036;3072.036;0;0;0
1;4;2018;3194.018;3194.018;3194.018;0;0;0
1;4;2019;3072.036;3072.036;3072.036;0;0;0
1;5;2018;0;0;9317.212;0;0;0
1;5;2019;0;0;8544.854;0;0;0
1;6;2018;0;0;9317.212;0;0;0
1;6;2019;0;0;8544.854;0;0;0
1;7;2018;0;0;9317.212;0;0;0
1;7;2019;0;0;8544.854;0;0;0
1;8;2018;0;0;9317.212;0;0;0
1;8;2019;0;0;8544.854;0;0;0
1;9;2018;0;0;9317.212;0;0;0
1;9;2019;0;0;8544.854;0;0;0
1;10;2018;0;0;9317.212;0;0;0
1;10;2019;0;0;8544.854;0;0;0
1;11;2018;0;0;9317.212;0;0;0
1;11;2019;0;0;8544.854;0;0;0
1;12;2018;0;0;9317.212;0;0;0
1;12;2019;0;0;8544.854;0;0;0
1;13;2018;0;0;9317.212;0;0;0
1;13;2019;0;0;8544.854;0;0;0
1;14;2018;0;0;9317.212;0;0;0
1;14;2019;0;0;8544.854;0;0;0
2;1;2018;2817.057;2817.057;2817.057;0;0;0
2;1;2019;2994.093;2994.093;2994.093;0;0;0
2;2;2018;2817.057;2817.057;2817.057;0;0;0
2;2;2019;2994.093;2994.093;2994.093;0;0;0
2;3;2018;2817.057;2817.057;2817.057;0;0;0
2;3;2019;2994.093;2994.093;2994.093;0;0;0
2;4;2018;2817.057;2817.057;2817.057;0;0;0
2;4;2019;2994.093;2994.093;2994.093;0;0;0
2;5;2018;0;0;8217.584;0;0;0
2;5;2019;0;0;8328.057;0;0;0
2;6;2018;0;0;8217.584;0;0;0
2;6;2019;0;0;8328.057;0;0;0
2;7;2018;0;0;8217.584;0;0;0
2;7;2019;0;0;8328.057;0;0;0
2;8;2018;0;0;8217.584;0;0;0
2;8;2019;0;0;8328.057;0;0;0
2;9;2018;0;0;8217.584;0;0;0
2;9;2019;0;0;8328.057;0;0;0
2;10;2018;0;0;8217.584;0;0;0
2;10;2019;0;0;8328.057;0;0;0
2;11;2018;0;0;8217.584;0;0;0
2;11;2019;0;0;8328.057;0;0;0
2;12;2018;0;0;8217.584;0;0;0
2;12;2019;0;0;8328.057;0;0;0
2;13;2018;0;0;8217.584;0;0;0
2;13;2019;0;0;8328.057;0;0;0
2;14;2018;0;0;8217.584;0;0;0
2;14;2019;0;0;8328.057;0;0;0
3;1;2018;5174.784;5174.784;5174.784;0;0;0
3;1;2019;5476.528;5476.528;5476.528;0;0;0
3;2;2018;5174.784;5174.784;5174.784;0;0;0
3;2;2019;5476.528;5476.528;5476.528;0;0;0
3;3;2018;5174.784;5174.784;5174.784;0;0;0
3;3;2019;5476.528;5476.528;5476.528;0;0;0
3;4;2018;5174.784;5174.784;5174.784;0;0;0
3;4;2019;5476.528;5476.528;5476.528;0;0;0
3;5;2018;0;0;15095.27;0;0;0
3;5;2019;0;0;15232.94;0;0;0
3;6;2018;0;0;15095.27;0;0;0
3;6;2019;0;0;15232.94;0;0;0
3;7;2018;0;0;15095.27;0;0;0
3;7;2019;0;0;15232.94;0;0;0
3;8;2018;0;0;15095.27;0;0;0
3;8;2019;0;0;15232.94;0;0;0
3;9;2018;0;0;15095.27;0;0;0
3;9;2019;0;0;15232.94;0;0;0
3;10;2018;0;0;15095.27;0;0;0
3;10;2019;0;0;15232.94;0;0;0
3;11;2018;0;0;15095.27;0;0;0
3;11;2019;0;0;15232.94;0;0;0
3;12;2018;0;0;15095.27;0;0;0
3;12;2019;0;0;15232.94;0;0;0
3;13;2018;0;0;15095.27;0;0;0
3;13;2019;0;0;15232.94;0;0;0
3;14;2018;0;0;15095.27;0;0;0
3;14;2019;0;0;15232.94;0;0;0
4;1;2018;3024.307;3024.307;3024.307;0;0;0
4;1;2019;3313.411;3313.411;3313.411;0;0;0
4;2;2018;3024.307;3024.307;3024.307;0;0;0
4;2;2019;3313.411;3313.411;3313.411;0;0;0
4;3;2018;3024.307;3024.307;3024.307;0;0;0
4;3;2019;3313.411;3313.411;3313.411;0;0;0
4;4;2018;3024.307;3024.307;3024.307;0;0;0
4;4;2019;3313.411;3313.411;3313.411;0;0;0
4;5;2018;0;0;8822.15;0;0;0
4;5;2019;0;0;9216.239;0;0;0
4;6;2018;0;0;8822.15;0;0;0
4;6;2019;0;0;9216.239;0;0;0
4;7;2018;0;0;8822.15;0;0;0
4;7;2019;0;0;9216.239;0;0;0
4;8;2018;0;0;8822.15;0;0;0
4;8;2019;0;0;9216.239;0;0;0
4;9;2018;0;0;8822.15;0;0;0
4;9;2019;0;0;9216.239;0;0;0
4;10;2018;0;0;8822.15;0;0;0
4;10;2019;0;0;9216.239;0;0;0
4;11;2018;0;0;8822.15;0;0;0
4;11;2019;0;0;9216.239;0;0;0
4;12;2018;0;0;8822.15;0;0;0
4;12;2019;0;0;9216.239;0;0;0
4;13;2018;0;0;8822.15;0;0;0
4;13;2019;0;0;9216.239;0;0;0
4;14;2018;0;0;8822.15;0;0;0
4;14;2019;0;0;9216.239;0;0;0
5;1;2018;3906.69;3906.69;3906.69;0;0;0
5;1;2019;3944.4;3944.4;3944.4;0;0;0
5;2;2018;3906.69;3906.69;3906.69;0;0;0
5;2;2019;3944.4;3944.4;3944.4;0;0;0
5;3;2018;3906.69;3906.69;3906.69;0;0;0
5;3;2019;3944.4;3944.4;3944.4;0;0;0
5;4;2018;3906.69;3906.69;3906.69;0;0;0
5;4;2019;3944.4;3944.4;3944.4;0;0;0
5;5;2018;0;0;11396.13;0;0;0
5;5;2019;0;0;10971.33;0;0;0
5;6;2018;0;0;11396.13;0;0;0
5;6;2019;0;0;10971.33;0;0;0
5;7;2018;0;0;11396.13;0;0;0
5;7;2019;0;0;10971.33;0;0;0
5;8;2018;0;0;11396.13;0;0;0
5;8;2019;0;0;10971.33;0;0;0
5;9;2018;0;0;11396.13;0;0;0
5;9;2019;0;0;10971.33;0;0;0
5;10;2018;0;0;11396.13;0;0;0
5;10;2019;0;0;10971.33;0;0;0
5;11;2018;0;0;11396.13;0;0;0
5;11;2019;0;0;10971.33;0;0;0
5;12;2018;0;0;11396.13;0;0;0
5;12;2019;0;0;10971.33;0;0;0
5;13;2018;0;0;11396.13;0;0;0
5;13;2019;0;0;10971.33;0;0;0
5;14;2018;0;0;11396.13;0;0;0
5;14;2019;0;0;10971.33;0;0;0
6;1;2018;3155.644;3155.644;3155.644;0;0;0
6;1;2019;3281.615;3281.615;3281.615;0;0;0
6;2;2018;3155.644;3155.644;3155.644;0;0;0
