region_id;iso_smaf;gr_age;choice;prob
2;10;2;2;.2773
2;10;2;3;.4955
2;10;3;0;.0016
2;10;3;1;.0988
2;10;3;2;.3453
2;10;3;3;.5543
2;11;1;0;.0017
2;11;1;1;.2004
2;11;1;2;.2972
2;11;1;3;.5007
2;11;2;0;.0006
2;11;2;1;.1114
2;11;2;2;.3016
2;11;2;3;.5864
2;11;3;0;.0002
2;11;3;1;.0458
2;11;3;2;.3473
2;11;3;3;.6067
2;12;1;0;.0184
2;12;1;1;.3571
2;12;1;2;.2458
2;12;1;3;.3787
2;12;2;0;.0075
2;12;2;1;.2208
2;12;2;2;.2778
2;12;2;3;.4939
2;12;3;0;.0021
2;12;3;1;.0985
2;12;3;2;.3463
2;12;3;3;.5531
2;13;1;0;.0018
2;13;1;1;.1501
2;13;1;2;.3438
2;13;1;3;.5043
2;13;2;0;.0006
2;13;2;1;.0815
2;13;2;2;.3409
2;13;2;3;.577
2;13;3;0;.0002
2;13;3;1;.0328
2;13;3;2;.3836
2;13;3;3;.5834
2;14;1;0;.0077
2;14;1;1;.3231
2;14;1;2;.2703
2;14;1;3;.3989
2;14;2;0;.003
2;14;2;1;.1942
2;14;2;2;.297
2;14;2;3;.5058
2;14;3;0;.0008
2;14;3;1;.0846
2;14;3;2;.3615
2;14;3;3;.5531
3;1;1;0;.1125
3;1;1;1;.0826
3;1;1;2;.6714
3;1;1;3;.1335
3;1;2;0;.046
3;1;2;1;.091
3;1;2;2;.6728
3;1;2;3;.1902
3;1;3;0;.0039
3;1;3;1;.0709
3;1;3;2;.7314
3;1;3;3;.1938
3;2;1;0;.121
3;2;1;1;.1181
3;2;1;2;.627
3;2;1;3;.1339
3;2;2;0;.0496
3;2;2;1;.1301
3;2;2;2;.6292
3;2;2;3;.1911
3;2;3;0;.0043
3;2;3;1;.1032
3;2;3;2;.6948
3;2;3;3;.1977
3;3;1;0;.021
3;3;1;1;.1402
3;3;1;2;.6207
3;3;1;3;.2181
3;3;2;0;.0078
3;3;2;1;.141
3;3;2;2;.5676
3;3;2;3;.2836
3;3;3;0;.0007
3;3;3;1;.1082
3;3;3;2;.607
3;3;3;3;.2841
3;4;1;0;.0358
3;4;1;1;.2038
3;4;1;2;.4675
3;4;1;3;.2929
3;4;2;0;.013
3;4;2;1;.1996
3;4;2;2;.4165
3;4;2;3;.3709
3;4;3;0;.0011
3;4;3;1;.1577
3;4;3;2;.4586
3;4;3;3;.3826
3;5;1;0;.0273
3;5;1;1;.1998
3;5;1;2;.5039
3;5;1;3;.269
3;5;2;0;.01
3;5;2;1;.1966
3;5;2;2;.4511
3;5;2;3;.3423
3;5;3;0;.0009
3;5;3;1;.1544
3;5;3;2;.4937
3;5;3;3;.351
3;6;1;0;.0143
3;6;1;1;.1922
3;6;1;2;.4744
3;6;1;3;.3191
3;6;2;0;.0051
3;6;2;1;.1844
3;6;2;2;.4143
3;6;2;3;.3962
3;6;3;0;.0004
3;6;3;1;.1441
3;6;3;2;.4512
3;6;3;3;.4043
3;7;1;0;.0151
3;7;1;1;.2698
3;7;1;2;.4055
3;7;1;3;.3096
3;7;2;0;.0054
3;7;2;1;.2582
3;7;2;2;.3531
3;7;2;3;.3833
3;7;3;0;.0005
3;7;3;1;.2063
3;7;3;2;.3932
3;7;3;3;.4
3;8;1;0;.0129
3;8;1;1;.2435
3;8;1;2;.397
3;8;1;3;.3466
3;8;2;0;.0045
3;8;2;1;.2302
3;8;2;2;.3414
3;8;2;3;.4239
3;8;3;0;.0004
3;8;3;1;.1828
3;8;3;2;.3776
3;8;3;3;.4392
3;9;1;0;.0046
3;9;1;1;.2004
3;9;1;2;.3721
3;9;1;3;.4229
3;9;2;0;.0016
3;9;2;1;.1841
3;9;2;2;.3113
3;9;2;3;.503
3;9;3;0;.0001
3;9;3;1;.1446
3;9;3;2;.3402
3;9;3;3;.5151
3;10;1;0;.0398
3;10;1;1;.2644
3;10;1;2;.3817
3;10;1;3;.3141
3;10;2;0;.0143
3;10;2;1;.256
3;10;2;2;.3363
3;10;2;3;.3934
3;10;3;0;.0013
3;10;3;1;.2065
3;10;3;2;.3779
3;10;3;3;.4143
3;11;1;0;.0049
3;11;1;1;.2608
3;11;1;2;.3886
3;11;1;3;.3457
3;11;2;0;.0017
3;11;2;1;.2453
3;11;2;2;.3325
3;11;2;3;.4205
3;11;3;0;.0001
3;11;3;1;.195
3;11;3;2;.3684
3;11;3;3;.4365
3;12;1;0;.0137
3;12;1;1;.2425
3;12;1;2;.3894
3;12;1;3;.3544
3;12;2;0;.0048
3;12;2;1;.2286
3;12;2;2;.3342
3;12;2;3;.4324
3;12;3;0;.0004
3;12;3;1;.1816
3;12;3;2;.3698
3;12;3;3;.4482
3;13;1;0;.0106
3;13;1;1;.2185
3;13;1;2;.4657
3;13;1;3;.3052
3;13;2;0;.0038
3;13;2;1;.2098
3;13;2;2;.4071
3;13;2;3;.3793
3;13;3;0;.0003
3;13;3;1;.1649
3;13;3;2;.4457
3;13;3;3;.3891
3;14;1;0;.0012
3;14;1;1;.306
3;14;1;2;.4341
3;14;1;3;.2587
3;14;2;0;.0004
3;14;2;1;.2952
3;14;2;2;.3813
3;14;2;3;.3231
3;14;3;0;0
3;14;3;1;.2366
3;14;3;2;.4255
3;14;3;3;.3379
4;1;1;0;.1223
4;1;1;1;.1319
4;1;1;2;.6079
4;1;1;3;.1379
4;1;2;0;.0836
4;1;2;1;.1174
4;1;2;2;.5978
4;1;2;3;.2012
4;1;3;0;.0092
4;1;3;1;.1076
4;1;3;2;.6412
4;1;3;3;.242
4;2;1;0;.1481
4;2;1;1;.1227
4;2;1;2;.5874
4;2;1;3;.1418
4;2;2;0;.1017
4;2;2;1;.1098
4;2;2;2;.5806
4;2;2;3;.2079
4;2;3;0;.0113
4;2;3;1;.1022
4;2;3;2;.6325
4;2;3;3;.254
4;3;1;0;.0477
4;3;1;1;.1675
4;3;1;2;.5646
4;3;1;3;.2202
4;3;2;0;.0308
4;3;2;1;.1409
4;3;2;2;.5246
4;3;2;3;.3037
4;3;3;0;.0032
4;3;3;1;.1217
4;3;3;2;.5306
4;3;3;3;.3445
4;4;1;0;.0548
4;4;1;1;.1743
4;4;1;2;.5004
4;4;1;3;.2705
4;4;2;0;.0347
4;4;2;1;.1437
4;4;2;2;.4559
4;4;2;3;.3657
4;4;3;0;.0036
4;4;3;1;.1237
4;4;3;2;.4594
4;4;3;3;.4133
4;5;1;0;.0536
4;5;1;1;.217
4;5;1;2;.4628
4;5;1;3;.2666
4;5;2;0;.0341
4;5;2;1;.1798
4;5;2;2;.4238
4;5;2;3;.3623
4;5;3;0;.0035
4;5;3;1;.1557
4;5;3;2;.4293
4;5;3;3;.4115
4;6;1;0;.0073
4;6;1;1;.1944
4;6;1;2;.4713
4;6;1;3;.327
4;6;2;0;.0044
4;6;2;1;.1547
4;6;2;2;.4144
4;6;2;3;.4265
4;6;3;0;.0004
4;6;3;1;.129
4;6;3;2;.4041
4;6;3;3;.4665
4;7;1;0;.0645
4;7;1;1;.2593
4;7;1;2;.3959
4;7;1;3;.2803
4;7;2;0;.041
4;7;2;1;.2151
4;7;2;2;.3628
4;7;2;3;.3811
4;7;3;0;.0043
4;7;3;1;.1878
4;7;3;2;.3709
4;7;3;3;.437
4;8;1;0;.0123
4;8;1;1;.2331
4;8;1;2;.4279
4;8;1;3;.3267
4;8;2;0;.0076
4;8;2;1;.1863
4;8;2;2;.3779
4;8;2;3;.4282
4;8;3;0;.0008
4;8;3;1;.1563
4;8;3;2;.3712
4;8;3;3;.4717
4;9;1;0;.014
4;9;1;1;.165
4;9;1;2;.4809
4;9;1;3;.3401
4;9;2;0;.0085
4;9;2;1;.1306
4;9;2;2;.4201
4;9;2;3;.4408
4;9;3;0;.0008
4;9;3;1;.1087
4;9;3;2;.4091
4;9;3;3;.4814
4;10;1;0;.0103
4;10;1;1;.2433
4;10;1;2;.4281
4;10;1;3;.3183
4;10;2;0;.0063
4;10;2;1;.1953
4;10;2;2;.3796
4;10;2;3;.4188
4;10;3;0;.0006
4;10;3;1;.1641
4;10;3;2;.3734
4;10;3;3;.4619
4;11;1;0;.0224
4;11;1;1;.1794
4;11;1;2;.4814
4;11;1;3;.3168
4;11;2;0;.0138
4;11;2;1;.1438
4;11;2;2;.4262
4;11;2;3;.4162
4;11;3;0;.0014
4;11;3;1;.1207
4;11;3;2;.419
4;11;3;3;.4589
4;12;1;0;.0587
4;12;1;1;.2317
4;12;1;2;.4022
4;12;1;3;.3074
4;12;2;0;.0368
4;12;2;1;.1892
4;12;2;2;.3627
4;12;2;3;.4113
4;12;3;0;.0038
4;12;3;1;.1634
4;12;3;2;.3666
4;12;3;3;.4662
4;13;1;0;.0671
4;13;1;1;.1922
4;13;1;2;.4353
4;13;1;3;.3054
4;13;2;0;.042
4;13;2;1;.1569
4;13;2;2;.3925
4;13;2;3;.4086
4;13;3;0;.0043
4;13;3;1;.1356
4;13;3;2;.3968
4;13;3;3;.4633
4;14;1;0;.03
4;14;1;1;.2737
4;14;1;2;.4471
4;14;1;3;.2492
4;14;2;0;.0192
4;14;2;1;.2282
4;14;2;2;.4119
4;14;2;3;.3407
4;14;3;0;.002
4;14;3;1;.1967
4;14;3;2;.4157
4;14;3;3;.3856
5;1;1;0;.1433
5;1;1;1;.1568
5;1;1;2;.6454
5;1;1;3;.0545
5;1;2;0;.0747
5;1;2;1;.0861
5;1;2;2;.7703
5;1;2;3;.0689
5;1;3;0;.009
5;1;3;1;.0348
5;1;3;2;.8904
5;1;3;3;.0658
5;2;1;0;.1074
5;2;1;1;.1698
5;2;1;2;.6714
5;2;1;3;.0514
5;2;2;0;.0551
5;2;2;1;.0918
5;2;2;2;.7891
5;2;2;3;.064
5;2;3;0;.0066
5;2;3;1;.0364
5;2;3;2;.8969
5;2;3;3;.0601
5;3;1;0;.0958
5;3;1;1;.2182
5;3;1;2;.6052
5;3;1;3;.0808
5;3;2;0;.0502
5;3;2;1;.1205
5;3;2;2;.7265
5;3;2;3;.1028
5;3;3;0;.0061
5;3;3;1;.0491
5;3;3;2;.8459
5;3;3;3;.0989
5;4;1;0;.0714
5;4;1;1;.1554
5;4;1;2;.6122
5;4;1;3;.161
5;4;2;0;.0352
5;4;2;1;.0808
5;4;2;2;.6914
5;4;2;3;.1926
5;4;3;0;.0042
5;4;3;1;.0319
5;4;3;2;.7835
5;4;3;3;.1804
5;5;1;0;.0776
5;5;1;1;.2679
5;5;1;2;.5438
5;5;1;3;.1107
5;5;2;0;.0414
5;5;2;1;.1507
5;5;2;2;.6646
5;5;2;3;.1433
5;5;3;0;.0052
5;5;3;1;.0626
5;5;3;2;.7912
5;5;3;3;.141
5;6;1;0;.0259
5;6;1;1;.1734
5;6;1;2;.6114
5;6;1;3;.1893
5;6;2;0;.0125
5;6;2;1;.0884
5;6;2;2;.677
5;6;2;3;.2221
5;6;3;0;.0015
5;6;3;1;.0346
5;6;3;2;.7583
5;6;3;3;.2056
5;7;1;0;.0586
5;7;1;1;.2474
5;7;1;2;.5339
5;7;1;3;.1601
5;7;2;0;.0304
5;7;2;1;.1351
5;7;2;2;.6334
5;7;2;3;.2011
5;7;3;0;.0037
5;7;3;1;.0556
5;7;3;2;.7451
5;7;3;3;.1956
5;8;1;0;.0359
5;8;1;1;.2052
5;8;1;2;.5571
5;8;1;3;.2018
5;8;2;0;.0178
5;8;2;1;.1072
5;8;2;2;.6324
5;8;2;3;.2426
5;8;3;0;.0021
5;8;3;1;.043
5;8;3;2;.725
5;8;3;3;.2299
5;9;1;0;.0239
5;9;1;1;.1398
5;9;1;2;.5222
5;9;1;3;.3141
5;9;2;0;.0112
5;9;2;1;.0692
5;9;2;2;.5617
5;9;2;3;.3579
5;9;3;0;.0013
5;9;3;1;.0275
5;9;3;2;.6362
5;9;3;3;.335
5;10;1;0;.0323
5;10;1;1;.1664
5;10;1;2;.5687
5;10;1;3;.2326
5;10;2;0;.0156
5;10;2;1;.0845
5;10;2;2;.6279
5;10;2;3;.272
5;10;3;0;.0018
5;10;3;1;.0335
5;10;3;2;.7104
5;10;3;3;.2543
5;11;1;0;.0171
5;11;1;1;.2453
5;11;1;2;.5306
5;11;1;3;.207
5;11;2;0;.0086
5;11;2;1;.1297
5;11;2;2;.6097
5;11;2;3;.252
5;11;3;0;.001
5;11;3;1;.0525
5;11;3;2;.7055
5;11;3;3;.241
5;12;1;0;.0205
5;12;1;1;.2218
5;12;1;2;.5296
5;12;1;3;.2281
5;12;2;0;.0101
5;12;2;1;.1157
5;12;2;2;.6003
5;12;2;3;.2739
5;12;3;0;.0012
5;12;3;1;.0466
5;12;3;2;.6915
5;12;3;3;.2607
5;13;1;0;.0066
5;13;1;1;.1847
5;13;1;2;.5277
5;13;1;3;.281
5;13;2;0;.0032
5;13;2;1;.093
5;13;2;2;.5779
5;13;2;3;.3259
5;13;3;0;.0004
5;13;3;1;.0369
5;13;3;2;.6566
5;13;3;3;.3061
5;14;1;0;0
5;14;1;1;.2442
5;14;1;2;.5103
5;14;1;3;.2455
5;14;2;0;0
5;14;2;1;.1273
5;14;2;2;.5781
5;14;2;3;.2946
5;14;3;0;0
5;14;3;1;.0513
5;14;3;2;.6675
5;14;3;3;.2812
6;1;1;0;.0634
6;1;1;1;.0923
6;1;1;2;.7532
6;1;1;3;.0911
6;1;2;0;.0195
6;1;2;1;.0743
6;1;2;2;.7818
6;1;2;3;.1244
6;1;3;0;.0045
6;1;3;1;.0623
6;1;3;2;.78
6;1;3;3;.1532
6;2;1;0;.0783
6;2;1;1;.1172
6;2;1;2;.7089
6;2;1;3;.0956
6;2;2;0;.0245
6;2;2;1;.0958
6;2;2;2;.7472
6;2;2;3;.1325
6;2;3;0;.0056
6;2;3;1;.0808
6;2;3;2;.7495
6;2;3;3;.1641
6;3;1;0;.0131
6;3;1;1;.1087
6;3;1;2;.7251
6;3;1;3;.1531
6;3;2;0;.0038
6;3;2;1;.0831
6;3;2;2;.7146
6;3;2;3;.1985
6;3;3;0;.0009
6;3;3;1;.0677
6;3;3;2;.6936
6;3;3;3;.2378
6;4;1;0;.044
6;4;1;1;.1688
6;4;1;2;.5928
6;4;1;3;.1944
6;4;2;0;.0132
6;4;2;1;.132
6;4;2;2;.5973
6;4;2;3;.2575
6;4;3;0;.0029
6;4;3;1;.1078
6;4;3;2;.5804
6;4;3;3;.3089
6;5;1;0;.0294
6;5;1;1;.1601
6;5;1;2;.632
6;5;1;3;.1785
6;5;2;0;.0087
6;5;2;1;.1242
6;5;2;2;.6322
6;5;2;3;.2349
6;5;3;0;.0019
6;5;3;1;.1015
6;5;3;2;.6147
6;5;3;3;.2819
6;6;1;0;.022
6;6;1;1;.15
6;6;1;2;.6085
6;6;1;3;.2195
6;6;2;0;.0064
6;6;2;1;.114
6;6;2;2;.5966
6;6;2;3;.283
6;6;3;0;.0014
6;6;3;1;.0918
6;6;3;2;.5719
6;6;3;3;.3349
6;7;1;0;.0338
6;7;1;1;.2663
6;7;1;2;.5123
6;7;1;3;.1876
6;7;2;0;.0103
6;7;2;1;.2117
6;7;2;2;.5252
6;7;2;3;.2528
6;7;3;0;.0023
6;7;3;1;.1748
6;7;3;2;.5161
6;7;3;3;.3068
6;8;1;0;.0353
6;8;1;1;.2
6;8;1;2;.5269
6;8;1;3;.2378
6;8;2;0;.0104
6;8;2;1;.1543
6;8;2;2;.5242
6;8;2;3;.3111
6;8;3;0;.0023
6;8;3;1;.1246
6;8;3;2;.5039
6;8;3;3;.3692
6;9;1;0;.0099
6;9;1;1;.1622
6;9;1;2;.5534
6;9;1;3;.2745
6;9;2;0;.0028
6;9;2;1;.1205
6;9;2;2;.5306
6;9;2;3;.3461
6;9;3;0;.0006
6;9;3;1;.0956
6;9;3;2;.5006
6;9;3;3;.4032
6;10;1;0;.0125
6;10;1;1;.275
6;10;1;2;.5035
6;10;1;3;.209
6;10;2;0;.0037
6;10;2;1;.2142
6;10;2;2;.5059
6;10;2;3;.2762
6;10;3;0;.0008
6;10;3;1;.1751
6;10;3;2;.4923
6;10;3;3;.3318
6;11;1;0;.0131
6;11;1;1;.1813
6;11;1;2;.5883
6;11;1;3;.2173
6;11;2;0;.0038
6;11;2;1;.138
6;11;2;2;.5776
6;11;2;3;.2806
6;11;3;0;.0008
6;11;3;1;.1115
6;11;3;2;.5549
6;11;3;3;.3328
6;12;1;0;.0196
6;12;1;1;.2276
6;12;1;2;.5274
6;12;1;3;.2254
6;12;2;0;.0058
6;12;2;1;.1754
6;12;2;2;.5242
6;12;2;3;.2946
6;12;3;0;.0013
6;12;3;1;.1422
6;12;3;2;.5057
6;12;3;3;.3508
6;13;1;0;.0091
6;13;1;1;.1362
6;13;1;2;.5655
6;13;1;3;.2892
6;13;2;0;.0026
6;13;2;1;.1002
6;13;2;2;.5365
6;13;2;3;.3607
6;13;3;0;.0006
6;13;3;1;.0788
6;13;3;2;.503
6;13;3;3;.4176
6;14;1;0;.0095
6;14;1;1;.1303
6;14;1;2;.6363
6;14;1;3;.2239
6;14;2;0;.0027
6;14;2;1;.0977
6;14;2;2;.615
6;14;2;3;.2846
6;14;3;0;.0006
6;14;3;1;.0782
6;14;3;2;.5863
6;14;3;3;.3349
7;1;1;0;.028
7;1;1;1;.3909
7;1;1;2;.4744
7;1;1;3;.1067
7;1;2;0;.0103
7;1;2;1;.266
7;1;2;2;.5755
7;1;2;3;.1482
7;1;3;0;.0104
7;1;3;1;.2601
7;1;3;2;.5537
7;1;3;3;.1758
7;2;1;0;.0152
7;2;1;1;.4213
7;2;1;2;.4568
7;2;1;3;.1067
7;2;2;0;.0056
7;2;2;1;.2882
7;2;2;2;.5571
7;2;2;3;.1491
7;2;3;0;.0057
7;2;3;1;.2817
7;2;3;2;.5358
7;2;3;3;.1768
7;3;1;0;.0257
7;3;1;1;.34
7;3;1;2;.4506
7;3;1;3;.1837
7;3;2;0;.0091
7;3;2;1;.2218
7;3;2;2;.5243
7;3;2;3;.2448
7;3;3;0;.009
7;3;3;1;.2124
7;3;3;2;.4941
7;3;3;3;.2845
7;4;1;0;.0113
7;4;1;1;.3933
7;4;1;2;.3728
7;4;1;3;.2226
7;4;2;0;.004
7;4;2;1;.2591
7;4;2;2;.4377
7;4;2;3;.2992
7;4;3;0;.0039
7;4;3;1;.2451
7;4;3;2;.4074
7;4;3;3;.3436
7;5;1;0;.0246
7;5;1;1;.5362
7;5;1;2;.3105
7;5;1;3;.1287
7;5;2;0;.0097
7;5;2;1;.3927
7;5;2;2;.4053
7;5;2;3;.1923
7;5;3;0;.0097
7;5;3;1;.3794
7;5;3;2;.3854
7;5;3;3;.2255
7;6;1;0;.0047
7;6;1;1;.3896
7;6;1;2;.363
7;6;1;3;.2427
7;6;2;0;.0017
7;6;2;1;.2538
7;6;2;2;.4217
7;6;2;3;.3228
7;6;3;0;.0016
7;6;3;1;.2389
7;6;3;2;.3906
7;6;3;3;.3689
7;7;1;0;.0106
7;7;1;1;.5009
7;7;1;2;.3112
7;7;1;3;.1773
7;7;2;0;.004
7;7;2;1;.352
7;7;2;2;.3898
7;7;2;3;.2542
7;7;3;0;.004
7;7;3;1;.3357
7;7;3;2;.3659
7;7;3;3;.2944
7;8;1;0;.007
7;8;1;1;.4258
7;8;1;2;.358
7;8;1;3;.2092
7;8;2;0;.0025
7;8;2;1;.2849
7;8;2;2;.427
7;8;2;3;.2856
7;8;3;0;.0025
7;8;3;1;.2702
7;8;3;2;.3985
7;8;3;3;.3288
7;9;1;0;.0016
7;9;1;1;.3216
7;9;1;2;.3809
7;9;1;3;.2959
7;9;2;0;.0006
7;9;2;1;.2002
7;9;2;2;.423
7;9;2;3;.3762
7;9;3;0;.0005
7;9;3;1;.1866
7;9;3;2;.3876
7;9;3;3;.4253
7;10;1;0;.0074
7;10;1;1;.4522
7;10;1;2;.3321
7;10;1;3;.2083
7;10;2;0;.0027
7;10;2;1;.307
7;10;2;2;.4018
7;10;2;3;.2885
7;10;3;0;.0026
7;10;3;1;.2909
7;10;3;2;.3746
7;10;3;3;.3319
7;11;1;0;0
7;11;1;1;.398
7;11;1;2;.3718
7;11;1;3;.2302
7;11;2;0;0
7;11;2;1;.26
7;11;2;2;.433
7;11;2;3;.307
7;11;3;0;0
7;11;3;1;.2456
7;11;3;2;.4025
7;11;3;3;.3519
7;12;1;0;.0029
7;12;1;1;.4433
7;12;1;2;.3514
7;12;1;3;.2024
7;12;2;0;.001
7;12;2;1;.2987
7;12;2;2;.422
7;12;2;3;.2783
7;12;3;0;.001
7;12;3;1;.2838
7;12;3;2;.3944
7;12;3;3;.3208
7;13;1;0;.0071
7;13;1;1;.386
7;13;1;2;.3581
7;13;1;3;.2488
7;13;2;0;.0025
7;13;2;1;.2513
7;13;2;2;.4156
7;13;2;3;.3306
7;13;3;0;.0024
7;13;3;1;.2362
7;13;3;2;.3843
7;13;3;3;.3771
7;14;1;0;.0023
7;14;1;1;.2837
7;14;1;2;.4881
7;14;1;3;.2259
7;14;2;0;.0008
7;14;2;1;.1755
7;14;2;2;.5384
7;14;2;3;.2853
7;14;3;0;.0008
7;14;3;1;.1667
