region_id;iso_smaf;gr_age;deces
1;1;1;.0019598
1;1;2;.0043483
1;1;3;.0050649
1;2;1;.0024246
1;2;2;.0047595
1;2;3;.0079096
1;3;1;.0032448
1;3;2;.0078883
1;3;3;.0083274
1;4;1;.0053228
1;4;2;.0071798
1;4;3;.0111773
1;5;1;.0016931
1;5;2;.0054885
1;5;3;.0073909
1;6;1;.0070688
1;6;2;.0144462
1;6;3;.0136463
1;7;1;.0012563
1;7;2;.00614
1;7;3;.0077533
1;8;1;.0047782
1;8;2;.0064267
1;8;3;.013746
1;9;1;.0069912
1;9;2;.011208
1;9;3;.0230849
1;10;1;.0017088
1;10;2;.0056298
1;10;3;.0226386
1;11;1;.0096587
1;11;2;.0147929
1;11;3;.0333521
1;12;1;.0041494
1;12;2;.012926
1;12;3;.0271428
1;13;1;.0102257
1;13;2;.0165975
1;13;3;.0421348
1;14;1;.0091339
1;14;2;.0225904
1;14;3;.0445463
2;1;1;.0014218
2;1;2;.0033374
2;1;3;.0038252
2;2;1;.0017249
2;2;2;.0046776
2;2;3;.0070961
2;3;1;.0026028
2;3;2;.0085763
2;3;3;.0055921
2;4;1;.0038369
2;4;2;.0082645
2;4;3;.0099125
2;5;1;.001137
2;5;2;.0036483
2;5;3;.0071235
2;6;1;.0049866
2;6;2;.0095694
2;6;3;.013672
2;7;1;.0012696
2;7;2;.0057618
2;7;3;.0082832
2;8;1;.003337
2;8;2;.0033708
2;8;3;.0147116
2;9;1;.0060136
2;9;2;.0125479
2;9;3;.0259518
2;10;1;.0031811
2;10;2;.0190083
2;10;3;.0266771
2;11;1;.0052987
2;11;2;.0195228
2;11;3;.0366439
2;12;1;.0022942
2;12;2;.0116156
2;12;3;.0306905
2;13;1;.0086957
2;13;2;.0232558
2;13;3;.0423518
2;14;1;.0078947
2;14;2;.0261097
2;14;3;.0458716
3;1;1;.0013747
3;1;2;.0033514
3;1;3;.0035472
3;2;1;.0011791
3;2;2;.0032328
3;2;3;.0053469
3;3;1;.0015727
3;3;2;.0019355
3;3;3;.0064958
3;4;1;.0038571
3;4;2;.0075557
3;4;3;.0090583
3;5;1;.0006648
3;5;2;.0037992
3;5;3;.0063317
3;6;1;.0039084
3;6;2;.0067819
3;6;3;.0134912
3;7;1;.0006822
3;7;2;.0042782
3;7;3;.007876
3;8;1;.0030272
3;8;2;.0063492
3;8;3;.0134585
3;9;1;.0051751
3;9;2;.015099
3;9;3;.021785
3;10;1;.001776
3;10;2;.0093867
3;10;3;.021587
3;11;1;.008019
3;11;2;.0174312
3;11;3;.030716
3;12;1;.001166
3;12;2;.0091931
3;12;3;.0261285
3;13;1;.0072973
3;13;2;.0217028
3;13;3;.036927
3;14;1;.0043919
3;14;2;.028103
3;14;3;.0397259
4;1;1;.0018754
4;1;2;.0039498
4;1;3;.0036347
4;2;1;.0032808
4;2;2;.0059524
4;2;3;.0061588
4;3;1;.0038488
4;3;2;.0058954
4;3;3;.0066854
4;4;1;.0050977
4;4;2;.0087498
4;4;3;.0101471
4;5;1;.0018066
4;5;2;.005077
4;5;3;.0067367
4;6;1;.0077821
4;6;2;.0105062
4;6;3;.0133991
4;7;1;.0012067
4;7;2;.0057887
4;7;3;.0081008
4;8;1;.0055225
4;8;2;.0047087
4;8;3;.0134149
4;9;1;.0056361
4;9;2;.0136392
4;9;3;.023544
4;10;1;.0037079
4;10;2;.0104281
4;10;3;.0215731
4;11;1;.0088149
4;11;2;.0133779
4;11;3;.033284
4;12;1;.0028485
4;12;2;.0091575
4;12;3;.0269534
4;13;1;.0073838
4;13;2;.0187927
4;13;3;.0369452
4;14;1;.0073277
4;14;2;.023751
4;14;3;.0359692
5;1;1;.001263
5;1;2;.0032933
5;1;3;.0034002
5;2;1;.0019695
5;2;2;.0052743
5;2;3;.0051885
5;3;1;.0027574
5;3;2;.0056543
5;3;3;.0068437
5;4;1;.0044919
5;4;2;.0098011
5;4;3;.0089212
5;5;1;.0009271
5;5;2;.0046871
5;5;3;.005545
5;6;1;.006841
5;6;2;.0131354
5;6;3;.0140035
5;7;1;.0012169
5;7;2;.0056356
5;7;3;.0084384
5;8;1;.0054142
5;8;2;.0081191
5;8;3;.0141703
5;9;1;.007012
5;9;2;.012608
5;9;3;.0233733
5;10;1;.0049673
5;10;2;.0126939
5;10;3;.024217
5;11;1;.0115968
5;11;2;.0277372
5;11;3;.0358128
5;12;1;.0022306
5;12;2;.010989
5;12;3;.0310997
5;13;1;.0062612
5;13;2;.0186143
5;13;3;.0395445
5;14;1;.0052792
5;14;2;.0210325
5;14;3;.040688
6;1;1;.0027421
6;1;2;.0040272
6;1;3;.0042191
6;2;1;.003122
6;2;2;.0057661
6;2;3;.0059666
6;3;1;.0026979
6;3;2;.0046768
6;3;3;.0072406
6;4;1;.0047681
6;4;2;.0072129
6;4;3;.0082443
6;5;1;.0017323
6;5;2;.0043229
6;5;3;.0066125
6;6;1;.0062441
6;6;2;.0078407
6;6;3;.0124582
6;7;1;.0014301
6;7;2;.0047872
6;7;3;.0078206
6;8;1;.0043106
6;8;2;.0074444
6;8;3;.0125893
6;9;1;.0062104
6;9;2;.011986
6;9;3;.0173151
6;10;1;.0023925
6;10;2;.0057563
6;10;3;.0186639
6;11;1;.0058224
6;11;2;.0128716
6;11;3;.025079
6;12;1;.0036339
6;12;2;.0078019
6;12;3;.0225644
6;13;1;.0077351
6;13;2;.0135883
6;13;3;.0291803
6;14;1;.0052717
6;14;2;.0176831
6;14;3;.0298613
7;1;1;.0026073
7;1;2;.0053555
7;1;3;.0043715
7;2;1;.003754
7;2;2;.0100519
7;2;3;.0064059
7;3;1;.0035983
7;3;2;.0094851
7;3;3;.0089857
7;4;1;.0065374
7;4;2;.0121193
7;4;3;.0114341
7;5;1;.000586
7;5;2;.0054144
7;5;3;.0073187
7;6;1;.0092838
7;6;2;.0122637
7;6;3;.0137236
7;7;1;.0010522
7;7;2;.0065336
7;7;3;.0091647
7;8;1;.0028585
7;8;2;.0073529
7;8;3;.0125605
7;9;1;.0091243
7;9;2;.016108
7;9;3;.021406
7;10;1;.0033577
7;10;2;.0101597
7;10;3;.021141
7;11;1;.0063694
7;11;2;.0162482
7;11;3;.0311419
7;12;1;.0032841
7;12;2;.0146789
7;12;3;.0269653
7;13;1;.0082316
7;13;2;.029975
7;13;3;.0375501
7;14;1;.0051157
7;14;2;.025641
7;14;3;.0340525
8;1;1;.0018305
8;1;2;.0030968
8;1;3;.0046628
8;2;1;.002566
8;2;2;.0087582
8;2;3;.0071775
8;3;1;.0041068
8;3;2;.0090416
8;3;3;.0079481
8;4;1;.0058955
8;4;2;.0100085
8;4;3;.0105437
8;5;1;.000493
8;5;2;.0060322
8;5;3;.0084172
8;6;1;.0098765
8;6;2;.0090634
8;6;3;.0135118
8;7;1;.0008773
8;7;2;.0049875
8;7;3;.0093521
8;8;1;.0011574
8;8;2;.0073099
8;8;3;.0174582
8;9;1;.0095782
8;9;2;.014531
8;9;3;.0231248
8;10;1;.0041294
8;10;2;.0110236
8;10;3;.0268442
