region_id;annee;nb_places_pub;nb_installations;nb_places_nc;nb_etc_avq;nb_etc_inf;heures_tot_trav_avq;heures_tot_trav_inf;nb_usagers_pub;nb_usagers_nc;iso_smaf_pub1;iso_smaf_pub2;iso_smaf_pub3;iso_smaf_pub4;iso_smaf_pub5;iso_smaf_pub6;iso_smaf_pub7;iso_smaf_pub8;iso_smaf_pub9;iso_smaf_pub10;iso_smaf_pub11;iso_smaf_pub12;iso_smaf_pub13;iso_smaf_pub14;iso_smaf_nc1;iso_smaf_nc2;iso_smaf_nc3;iso_smaf_nc4;iso_smaf_nc5;iso_smaf_nc6;iso_smaf_nc7;iso_smaf_nc8;iso_smaf_nc9;iso_smaf_nc10;iso_smaf_nc11;iso_smaf_nc12;iso_smaf_nc13;iso_smaf_nc14;hrs_par_etc_inf;hrs_par_etc_avq;sal_inf;sal_avq;cout_place_var;cout_construction_mda;cout_construction_chsld;cout_place_fixe;cah
2;2019;1225;20;20;601.56414;285.35315;850214.61;463392.92;1114.5;1.333333;0.002841;0.000299;0.002467;0.002019;0.006057;0.015179;0.03118;0.05892;0.090325;0.183042;0.163377;0.218185;0.136982;0.089128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.1875;0.0;0.75;0.0;1623.928;1413.34;42.77016;31.46872;38020.04;795431.0;458705.0;53544.0;18601.0
2;2020;1225;20;20;762.75449;326.2204;1055812.2;522571.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1601.898;1384.21;43.29022;30.94985;45142.43;0.0;0.0;0.0;0.0
3;2015;3414;46;0;2029.5408;942.28128;2728637.0;1433475.9;3372.417;377.0;0.003701;0.000686;0.007427;0.003309;0.01679;0.046768;0.029414;0.086943;0.139667;0.124789;0.109248;0.13724;0.150991;0.143025;0.001207;0.0;0.001006;0.003421;0.024145;0.043662;0.071831;0.117706;0.14668;0.189537;0.141449;0.112877;0.091549;0.05493;1521.282;1344.46;38.26709;28.69493;39002.05;0.0;0.0;0.0;0.0
3;2016;3523;46;0;2029.3739;961.19037;2733689.5;1478241.0;3334.333;375.4167;0.002746;0.000816;0.006284;0.003612;0.015959;0.039513;0.027192;0.089987;0.14145;0.126457;0.119752;0.137541;0.151991;0.1367;0.003563;0.0;0.000838;0.004192;0.012366;0.022637;0.064137;0.084469;0.160553;0.193041;0.169985;0.131;0.100817;0.0524;1537.927;1347.061;38.61591;29.21833;38875.24;0.0;0.0;0.0;0.0
3;2017;3415;45;0;2110.1989;989.61224;2857408.8;1521710.1;3279.75;378.6667;0.003691;0.001281;0.00565;0.004671;0.015544;0.038873;0.028351;0.084677;0.130179;0.139395;0.119858;0.144619;0.15833;0.124881;0.00243;0.00243;0.0;0.005063;0.004455;0.027136;0.078777;0.069461;0.160996;0.18307;0.163224;0.143783;0.102876;0.056298;1537.683;1354.094;39.66799;29.85676;42657.73;0.0;0.0;0.0;0.0
3;2018;3379;46;0;2009.6116;994.88506;2738453.6;1547689.2;3152.25;396.1667;0.004197;0.001017;0.007846;0.002972;0.015119;0.033992;0.02698;0.086231;0.128278;0.146082;0.126245;0.153798;0.157056;0.110187;0.004925;0.0;0.0;0.008077;0.010244;0.020686;0.068164;0.072695;0.173956;0.177108;0.168046;0.152482;0.095745;0.047872;1555.646;1362.678;41.02097;31.1124;44003.42;0.0;0.0;0.0;0.0
3;2019;3508;47;746;1956.2061;1005.3736;2681536.2;1602600.1;3139.167;406.75;0.003298;0.001754;0.007094;0.002827;0.013821;0.033741;0.035913;0.076905;0.124938;0.137869;0.141481;0.149439;0.160982;0.109939;0.001114;0.002229;0.002229;0.00873;0.010215;0.023588;0.077823;0.069651;0.134473;0.187221;0.16159;0.166048;0.106612;0.048477;1594.034;1370.784;43.63652;32.62034;44870.16;795431.0;458705.0;53544.0;18601.0
3;2020;3595;47;746;2262.0856;1034.5367;3144187.0;1667248.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1611.589;1389.95;46.49428;33.45988;50826.59;0.0;0.0;0.0;0.0
4;2015;2564;37;0;1342.11;580.56502;1874327.1;900394.54;2306.083;4.166667;0.001409;0.000325;0.00224;0.003216;0.006938;0.018249;0.021537;0.048134;0.12037;0.113468;0.141799;0.147075;0.208759;0.16648;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.24;0.24;0.06;0.0;0.06;0.24;0.12;1550.894;1396.553;36.29327;27.6066;32925.92;0.0;0.0;0.0;0.0
4;2016;2552;37;0;1343.7102;588.65995;1872320.6;916558.15;2297.833;3.416667;0.001487;0.000689;0.001269;0.003626;0.008776;0.016464;0.02466;0.034379;0.109447;0.123481;0.134397;0.158513;0.198803;0.184007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.340426;0.255319;0.0;0.148936;0.0;0.255319;1557.025;1393.396;37.12758;28.31688;34109.67;0.0;0.0;0.0;0.0
4;2017;2562;37;0;1382.3931;606.67147;1943848.5;944222.35;2284.083;6.666667;0.002662;0.000438;0.001933;0.002881;0.007366;0.013455;0.023263;0.03887;0.106946;0.126892;0.150118;0.14629;0.200985;0.177903;0.0;0.0;0.0;0.0;0.0;0.023256;0.05814;0.0;0.0;0.139535;0.0;0.325581;0.197674;0.255814;1556.398;1406.147;39.03325;29.34386;36649.52;0.0;0.0;0.0;0.0
4;2018;2566;38;0;1389.143;594.83703;1973674.6;956526.48;2303.25;6.416667;0.00199;0.000796;0.001411;0.002171;0.007344;0.013712;0.020839;0.038712;0.107019;0.126737;0.156946;0.161107;0.194682;0.166534;0.0;0.0;0.0;0.011765;0.0;0.035294;0.023529;0.082353;0.0;0.282353;0.0;0.423529;0.0;0.141176;1608.048;1420.786;40.58986;30.15374;38323.83;0.0;0.0;0.0;0.0
4;2019;2587;33;0;1367.469;588.62471;1939172.2;958818.21;2309.75;7.916667;0.002237;0.000289;0.001191;0.002381;0.004654;0.014539;0.027383;0.043257;0.111841;0.137203;0.143156;0.172992;0.193124;0.145754;0.0;0.0;0.0;0.0;0.103774;0.0;0.0;0.0;0.113208;0.330189;0.113208;0.226415;0.0;0.113208;1628.913;1418.074;42.65889;31.49708;39420.33;795431.0;458705.0;53544.0;18601.0
4;2020;2676;33;0;1535.8642;633.56601;2229450.2;1015514.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1602.855;1451.593;45.69828;30.6007;42836.33;0.0;0.0;0.0;0.0
5;2015;2184;33;0;1257.8502;356.16779;1766702.6;533677.11;1456.75;3.5;0.002403;0.00103;0.00246;0.004062;0.011041;0.025056;0.029747;0.051027;0.10417;0.172988;0.150277;0.161947;0.166123;0.117671;0.0;0.0;0.0;0.0;0.0;0.333333;0.0;0.0;0.0;0.095238;0.0;0.285714;0.285714;0.0;1498.387;1404.541;38.26644;27.22414;31373.12;0.0;0.0;0.0;0.0
5;2016;2217;33;0;1277.0102;356.25407;1796773.5;540326.33;1488.75;7.083333;0.001399;0.00235;0.00207;0.00235;0.010463;0.022046;0.027249;0.056513;0.097135;0.163608;0.164727;0.167021;0.16288;0.120188;0.0;0.0;0.0;0.0;0.137931;0.0;0.034483;0.0;0.137931;0.0;0.275862;0.195402;0.103448;0.114943;1516.688;1407.016;38.83588;27.61606;31846.58;0.0;0.0;0.0;0.0
5;2017;2229;33;0;1307.9005;375.32133;1841459.2;575492.86;1512.667;52.75;0.001485;0.000495;0.001375;0.003025;0.006711;0.018593;0.023434;0.051323;0.105891;0.170691;0.155839;0.174542;0.174927;0.111667;0.037209;0.0;0.0;0.049612;0.037209;0.037209;0.062016;0.093023;0.165891;0.133333;0.162791;0.116279;0.086822;0.018605;1533.334;1407.95;39.5016;28.39198;33654.35;0.0;0.0;0.0;0.0
5;2018;2237;33;0;1297.1232;400.64806;1838924.6;617253.31;1552.167;75.16667;0.001341;0.000107;0.000697;0.004131;0.005794;0.022477;0.019259;0.070061;0.104769;0.128427;0.157985;0.169465;0.184539;0.130948;0.032258;0.009677;0.0;0.051613;0.012903;0.021505;0.102151;0.033333;0.136559;0.174194;0.160215;0.117204;0.063441;0.084946;1540.637;1417.695;40.59788;29.33698;35318.58;0.0;0.0;0.0;0.0
5;2019;2279;33;162;1276.7926;431.0319;1817879.7;683804.97;1549.75;83.25;0.001612;0.000752;0.001075;0.004675;0.007094;0.019347;0.018917;0.066799;0.116778;0.152676;0.151118;0.139456;0.187016;0.132685;0.014808;0.0;0.0;0.025666;0.0;0.020731;0.068115;0.043435;0.109576;0.25074;0.157947;0.088845;0.099704;0.120434;1586.437;1423.786;42.87923;30.55074;37235.02;795431.0;458705.0;53544.0;18601.0
5;2020;2366;33;162;1433.3478;615.46291;1990959.9;1003728.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1630.852;1389.028;42.81278;31.35281;44545.48;0.0;0.0;0.0;0.0
6;2015;12382;100;0;6897.3801;2704.708;9662236.3;4260723.4;11972.58;74.16667;0.004125;0.001437;0.004673;0.009117;0.016887;0.055036;0.031309;0.099996;0.160989;0.097003;0.096475;0.10987;0.188035;0.125049;0.004299;0.0;0.0;0.006879;0.0;0.019776;0.030095;0.078246;0.187446;0.122098;0.123818;0.11092;0.195185;0.121238;1575.299;1400.856;38.16133;27.84703;34861.86;0.0;0.0;0.0;0.0
6;2016;12821;99;0;7098.1396;2857.464;10043312.0;4576354.7;11874.75;41.33333;0.002853;0.001304;0.004346;0.007297;0.014257;0.051209;0.029747;0.09684;0.157231;0.095473;0.097863;0.111307;0.201656;0.128619;0.001427;0.001427;0.005706;0.042796;0.024251;0.021398;0.035663;0.044223;0.156919;0.088445;0.191155;0.1398;0.136947;0.109843;1601.544;1414.922;38.89292;28.15357;35936.58;0.0;0.0;0.0;0.0
6;2017;12758;100;0;7534.1472;3023.9014;10735236.0;4859048.3;11686.42;79.83333;0.003155;0.001025;0.00376;0.007015;0.01336;0.047044;0.026784;0.095107;0.147499;0.095855;0.107242;0.118508;0.208516;0.125131;0.015228;0.007614;0.005076;0.021997;0.021151;0.016074;0.041455;0.086294;0.209814;0.115905;0.164975;0.106599;0.121827;0.06599;1606.88;1424.877;40.00141;28.73846;39417.07;0.0;0.0;0.0;0.0
6;2018;12444;101;0;7592.7065;3024.2271;10902561.0;4875544.7;11629.75;146.8333;0.002724;0.000865;0.004411;0.006412;0.013453;0.043247;0.025713;0.093886;0.141558;0.09894;0.108533;0.126046;0.209653;0.124559;0.00816;0.002267;0.0;0.021306;0.029918;0.037171;0.05485;0.101541;0.163645;0.118767;0.109701;0.135086;0.18223;0.035358;1612.162;1435.926;41.79625;29.51908;42238.27;0.0;0.0;0.0;0.0
6;2019;12588;101;683;7492.4369;2972.682;10997569.0;4927541.6;11734.83;235.8333;0.003618;0.001034;0.004396;0.005246;0.012248;0.044418;0.021876;0.092815;0.132943;0.10451;0.111838;0.125573;0.212157;0.127328;0.005448;0.000605;0.005751;0.017252;0.01816;0.033898;0.073245;0.107143;0.164346;0.094431;0.160412;0.147094;0.144976;0.02724;1657.608;1467.823;43.51055;30.49395;43673.29;795431.0;458705.0;53544.0;18601.0
6;2020;12276;101;717;8660.0026;3173.1729;12791348.0;5293367.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1668.162;1477.061;45.36631;30.01391;50835.7;0.0;0.0;0.0;0.0
7;2015;1305;16;0;709.49317;279.58253;957718.11;434505.31;1231.667;2.0;0.001421;0.001556;0.000744;0.001353;0.00433;0.02111;0.025846;0.04134;0.106834;0.141543;0.146211;0.176996;0.174019;0.156698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1554.122;1349.862;40.36831;28.92534;34668.63;0.0;0.0;0.0;0.0
7;2016;1313;16;0;726.00544;278.83696;959249.01;436068.87;1237.667;2.0;0.002222;0.000471;0.000808;0.001481;0.003973;0.011312;0.014342;0.041543;0.085174;0.139712;0.161392;0.184285;0.192163;0.161123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1563.885;1321.27;41.41874;29.99686;35670.89;0.0;0.0;0.0;0.0
7;2017;1305;16;0;766.69969;298.63769;1025745.3;476797.18;1222.667;1.666667;0.000954;0.000273;0.000409;0.002317;0.006066;0.010224;0.01479;0.038032;0.069452;0.156148;0.157306;0.187909;0.193975;0.162146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;1596.574;1337.871;42.14665;30.3863;39282.77;0.0;0.0;0.0;0.0
7;2018;1304;16;0;786.99594;305.26322;1053689.8;485693.24;1230.417;1.833333;0.000609;0.000542;0.000339;0.00088;0.00088;0.013066;0.012186;0.031074;0.059915;0.171959;0.161533;0.200867;0.202356;0.143795;0.0;0.0;0.0;0.121212;0.0;0.0;0.0;0.0;0.151515;0.0;0.363636;0.0;0.363636;0.0;1591.064;1338.876;44.18246;31.61426;42002.11;0.0;0.0;0.0;0.0
7;2019;1321;18;0;776.09166;312.31688;1048490.6;486412.99;1222.917;1.833333;0.000613;0.000409;0.000136;0.000818;0.004429;0.009131;0.010358;0.033186;0.056559;0.148211;0.177922;0.211175;0.197411;0.149642;0.0;0.0;0.0;0.0;0.0;0.0;0.272727;0.0;0.0;0.181818;0.0;0.0;0.545455;0.0;1557.434;1350.988;48.96094;32.75874;44029.12;795431.0;458705.0;53544.0;18601.0
7;2020;1314;18;0;823.25388;320.30829;1136240.3;511145.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1595.792;1380.182;49.49661;32.17548;47076.89;0.0;0.0;0.0;0.0
8;2015;676;12;0;400.39732;169.96205;525317.7;260986.11;606.0;0.0;0.00055;0.000413;0.00055;0.004813;0.019527;0.016227;0.047305;0.088146;0.132838;0.134351;0.12115;0.156903;0.136826;0.140402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1535.555;1311.991;36.93097;29.5977;37258.38;0.0;0.0;0.0;0.0
8;2016;709;12;0;422.331;181.87343;536684.35;278623.32;607.3333;0.4166667;0.001647;0.000412;0.000274;0.002195;0.013996;0.022503;0.035812;0.081915;0.107162;0.157108;0.123353;0.148326;0.164517;0.140779;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1531.963;1270.767;39.11019;31.22653;39006.77;0.0;0.0;0.0;0.0
8;2017;675;12;0;432.92222;186.59358;562469.65;288372.08;580.3333;0.0833333;0.00201;0.0;0.00201;0.004164;0.00919;0.012349;0.03633;0.065767;0.119472;0.162119;0.117318;0.185813;0.151493;0.131964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1545.456;1299.24;42.79852;31.71039;44708.19;0.0;0.0;0.0;0.0
8;2018;674;12;0;425.5295;193.09299;571277.9;297243.88;578.5833;0.6666666;0.001728;0.000432;0.001584;0.003457;0.02074;0.014259;0.042201;0.052427;0.118825;0.189976;0.116664;0.169811;0.158145;0.109751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.875;1539.382;1342.511;52.11614;32.93518;50899.62;0.0;0.0;0.0;0.0
8;2019;669;12;20;432.79706;201.19197;598582.29;313601.01;580.75;0.0;0.003444;0.0;0.0;0.006027;0.01478;0.010905;0.053523;0.067298;0.119816;0.150811;0.135027;0.171043;0.162434;0.104893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1558.715;1383.055;62.76215;38.37684;63757.8;795431.0;458705.0;53544.0;18601.0
8;2020;669;12;20;534.16091;218.56732;744777.83;356148.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1629.466;1394.295;65.0994;40.03859;79230.01;0.0;0.0;0.0;0.0
9;2015;419;6;0;169.77654;104.67148;206183.06;157161.44;307.9167;0.1666667;0.001083;0.0;0.003518;0.000812;0.018945;0.053045;0.02977;0.084168;0.077131;0.208119;0.124493;0.108254;0.148309;0.142355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1501.473;1214.438;38.55425;32.72593;30565.1;0.0;0.0;0.0;0.0
9;2016;413;6;0;179.28761;106.50943;218564.47;161569.63;301.0833;0.0;0.0;0.001107;0.001107;0.00083;0.012732;0.04982;0.026294;0.071409;0.07473;0.153335;0.177968;0.143648;0.134791;0.152228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1516.952;1219.072;38.53043;33.59809;32853.98;0.0;0.0;0.0;0.0
9;2017;420;6;0;201.68127;112.01291;251758.95;177616.35;300.6667;0.0;0.0;0.0;0.003326;0.000831;0.011086;0.028271;0.017738;0.060421;0.080654;0.200388;0.173503;0.155211;0.124723;0.143847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1585.678;1248.301;39.26041;33.76229;36841.07;0.0;0.0;0.0;0.0
9;2018;434;6;0;195.04568;118.98443;249211.73;192970.76;296.4167;0.0;0.00253;0.0;0.003374;0.000843;0.00731;0.031768;0.042452;0.050323;0.090807;0.139162;0.171212;0.170931;0.121451;0.167838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1621.815;1277.71;42.14526;35.07673;38880.96;0.0;0.0;0.0;0.0
9;2019;411;11;0;226.783;124.27344;289653.92;197414.19;301.5;0.4166667;0.0;0.007739;0.0;0.005528;0.006633;0.019071;0.042289;0.049475;0.088447;0.127695;0.149254;0.212548;0.148701;0.14262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1588.547;1277.229;56.27845;41.93905;56588.75;795431.0;458705.0;53544.0;18601.0
9;2020;477;11;0;315.28933;148.80219;422287.98;237806.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1598.137;1339.367;65.8628;44.65691;72370.36;0.0;0.0;0.0;0.0
10;2015;38;3;0;24.607465;17.630762;23437.852;24340.541;38.41667;0.9166667;0.010846;0.002169;0.02603;0.0;0.017354;0.002169;0.184382;0.078091;0.201735;0.171367;0.004338;0.110629;0.075922;0.114967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1380.572;952.4692;37.98372;39.9744;48985.75;0.0;0.0;0.0;0.0
10;2016;39;3;0;24.05089;17.774218;24229.542;24422.445;35.75;0.0;0.0;0.0;0.027972;0.011655;0.032634;0.030303;0.083916;0.072261;0.151515;0.146853;0.034965;0.095571;0.219114;0.09324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1374.038;1007.428;39.34974;39.79468;49364.71;0.0;0.0;0.0;0.0
10;2017;39;3;0;25.748388;15.506862;31446.739;24814.633;30.91667;0.0;0.0;0.0;0.005391;0.002695;0.0;0.032345;0.03504;0.105121;0.105121;0.16442;0.070081;0.145553;0.237197;0.097035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1600.236;1221.309;36.9005;33.85727;50778.8;0.0;0.0;0.0;0.0
10;2018;39;3;0;29.782279;17.576009;32784.071;26821.472;29.58333;0.75;0.002817;0.0;0.0;0.0;0.0;0.014085;0.149296;0.070423;0.149296;0.177465;0.0;0.171831;0.23662;0.028169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1526.027;1100.791;40.54817;37.91326;59756.73;0.0;0.0;0.0;0.0
10;2019;47;3;0;30.423944;20.689726;33515.394;31229.603;33.66667;0.0;0.0;0.0;0.0;0.0;0.002475;0.0;0.111386;0.128713;0.116337;0.136139;0.09901;0.158416;0.247525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1509.426;1101.612;60.79209;41.69779;70128.31;795431.0;458705.0;53544.0;18601.0
10;2020;47;4;0;36.040888;23.049174;47176.484;36357.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1577.406;1308.971;57.97034;37.52068;82505.82;0.0;0.0;0.0;0.0
11;2015;502;10;0;322.18253;128.21748;424869.24;195946.47;390.0;1.0;0.000214;0.0;0.0;0.002778;0.005983;0.007051;0.014103;0.027778;0.101068;0.126923;0.109402;0.200855;0.245726;0.15812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1528.235;1318.722;39.05534;29.29186;40035.79;0.0;0.0;0.0;0.0
