region_id;iso_smaf;gr_age;choice;prob
1;1;1;0;1
1;1;1;1;.0283978
1;1;1;2;.0072305
1;1;1;3;.0347372
1;1;2;0;1
1;1;2;1;.0244069
1;1;2;2;.0061954
1;1;2;3;.0298829
1;1;3;0;1
1;1;3;1;.0134145
1;1;3;2;.0033767
1;1;3;3;.0164658
1;2;1;0;1
1;2;1;1;.0283978
1;2;1;2;.0072305
1;2;1;3;.0347372
1;2;2;0;1
1;2;2;1;.0244069
1;2;2;2;.0061954
1;2;2;3;.0298829
1;2;3;0;1
1;2;3;1;.0134145
1;2;3;2;.0033767
1;2;3;3;.0164658
1;3;1;0;1
1;3;1;1;.0283978
1;3;1;2;.0072305
1;3;1;3;.0347372
1;3;2;0;1
1;3;2;1;.0244069
1;3;2;2;.0061954
1;3;2;3;.0298829
1;3;3;0;1
1;3;3;1;.0134145
1;3;3;2;.0033767
1;3;3;3;.0164658
1;4;1;0;1
1;4;1;1;.0329788
1;4;1;2;.0084265
1;4;1;3;.0402985
1;4;2;0;1
1;4;2;1;.028363
1;4;2;2;.0072215
1;4;2;3;.034695
1;4;3;0;1
1;4;3;1;.0156173
1;4;3;2;.0039378
1;4;3;3;.0191599
1;5;1;0;1
1;5;1;1;.0375108
1;5;1;2;.0096181
1;5;1;3;.0457888
1;5;2;0;1
1;5;2;1;.0322818
1;5;2;2;.008244
1;5;2;3;.0394531
1;5;3;0;1
1;5;3;1;.0178074
1;5;3;2;.0044975
1;5;3;3;.0218358
1;6;1;0;1
1;6;1;1;.0329788
1;6;1;2;.0084265
1;6;1;3;.0402985
1;6;2;0;1
1;6;2;1;.028363
1;6;2;2;.0072215
1;6;2;3;.034695
1;6;3;0;1
1;6;3;1;.0156173
1;6;3;2;.0039378
1;6;3;3;.0191599
1;7;1;0;1
1;7;1;1;.0375108
1;7;1;2;.0096181
1;7;1;3;.0457888
1;7;2;0;1
1;7;2;1;.0322818
1;7;2;2;.008244
1;7;2;3;.0394531
1;7;3;0;1
1;7;3;1;.0178074
1;7;3;2;.0044975
1;7;3;3;.0218358
1;8;1;0;1
1;8;1;1;.0375108
1;8;1;2;.0096181
1;8;1;3;.0457888
1;8;2;0;1
1;8;2;1;.0322818
1;8;2;2;.008244
1;8;2;3;.0394531
1;8;3;0;1
1;8;3;1;.0178074
1;8;3;2;.0044975
1;8;3;3;.0218358
1;9;1;0;1
1;9;1;1;.0329788
1;9;1;2;.0084265
1;9;1;3;.0402985
1;9;2;0;1
1;9;2;1;.028363
1;9;2;2;.0072215
1;9;2;3;.034695
1;9;3;0;1
1;9;3;1;.0156173
1;9;3;2;.0039378
1;9;3;3;.0191599
1;10;1;0;1
1;10;1;1;.0375108
1;10;1;2;.0096181
1;10;1;3;.0457888
1;10;2;0;1
1;10;2;1;.0322818
1;10;2;2;.008244
1;10;2;3;.0394531
1;10;3;0;1
1;10;3;1;.0178074
1;10;3;2;.0044975
1;10;3;3;.0218358
1;11;1;0;1
1;11;1;1;.030675
1;11;1;2;.007824
1;11;1;3;.0375032
1;11;2;0;1
1;11;2;1;.0263728
1;11;2;2;.0067045
1;11;2;3;.0322752
1;11;3;0;1
1;11;3;1;.0145081
1;11;3;2;.003655
1;11;3;3;.0178037
1;12;1;0;1
1;12;1;1;.030675
1;12;1;2;.007824
1;12;1;3;.0375032
1;12;2;0;1
1;12;2;1;.0263728
1;12;2;2;.0067045
1;12;2;3;.0322752
1;12;3;0;1
1;12;3;1;.0145081
1;12;3;2;.003655
1;12;3;3;.0178037
1;13;1;0;1
1;13;1;1;.030675
1;13;1;2;.007824
1;13;1;3;.0375032
1;13;2;0;1
1;13;2;1;.0263728
1;13;2;2;.0067045
1;13;2;3;.0322752
1;13;3;0;1
1;13;3;1;.0145081
1;13;3;2;.003655
1;13;3;3;.0178037
1;14;1;0;1
1;14;1;1;.030675
1;14;1;2;.007824
1;14;1;3;.0375032
1;14;2;0;1
1;14;2;1;.0263728
1;14;2;2;.0067045
1;14;2;3;.0322752
1;14;3;0;1
1;14;3;1;.0145081
1;14;3;2;.003655
1;14;3;3;.0178037
2;1;1;0;1
2;1;1;1;.0936829
2;1;1;2;.0289108
2;1;1;3;.0987614
2;1;2;0;1
2;1;2;1;.0810458
2;1;2;2;.0247721
2;1;2;3;.0855038
2;1;3;0;1
2;1;3;1;.0450429
2;1;3;2;.013403
2;1;3;3;.0476232
2;2;1;0;1
2;2;1;1;.0936829
2;2;1;2;.0289108
2;2;1;3;.0987614
2;2;2;0;1
2;2;2;1;.0810458
2;2;2;2;.0247721
2;2;2;3;.0855038
2;2;3;0;1
2;2;3;1;.0450429
2;2;3;2;.013403
2;2;3;3;.0476232
2;3;1;0;1
2;3;1;1;.0936829
2;3;1;2;.0289108
2;3;1;3;.0987614
2;3;2;0;1
2;3;2;1;.0810458
2;3;2;2;.0247721
2;3;2;3;.0855038
2;3;3;0;1
2;3;3;1;.0450429
2;3;3;2;.013403
2;3;3;3;.0476232
2;4;1;0;1
2;4;1;1;.0996734
2;4;1;2;.0309007
2;4;1;3;.105039
2;4;2;0;1
2;4;2;1;.0863052
2;4;2;2;.026485
2;4;2;3;.0910239
2;4;3;0;1
2;4;3;1;.0480882
2;4;3;2;.0143413
2;4;3;3;.0508336
2;5;1;0;1
2;5;1;1;.078182
2;5;1;2;.0238452
2;5;1;3;.0824967
2;5;2;0;1
2;5;2;1;.0674802
2;5;2;2;.0204165
2;5;2;3;.0712499
2;5;3;0;1
2;5;3;1;.0372592
2;5;3;2;.0110238
2;5;3;3;.039412
2;6;1;0;1
2;6;1;1;.0996734
2;6;1;2;.0309007
2;6;1;3;.105039
2;6;2;0;1
2;6;2;1;.0863052
2;6;2;2;.026485
2;6;2;3;.0910239
2;6;3;0;1
2;6;3;1;.0480882
2;6;3;2;.0143413
2;6;3;3;.0508336
2;7;1;0;1
2;7;1;1;.078182
2;7;1;2;.0238452
2;7;1;3;.0824967
2;7;2;0;1
2;7;2;1;.0674802
2;7;2;2;.0204165
2;7;2;3;.0712499
2;7;3;0;1
2;7;3;1;.0372592
2;7;3;2;.0110238
2;7;3;3;.039412
2;8;1;0;1
2;8;1;1;.078182
2;8;1;2;.0238452
2;8;1;3;.0824967
2;8;2;0;1
2;8;2;1;.0674802
2;8;2;2;.0204165
2;8;2;3;.0712499
2;8;3;0;1
2;8;3;1;.0372592
2;8;3;2;.0110238
2;8;3;3;.039412
2;9;1;0;1
2;9;1;1;.0996734
2;9;1;2;.0309007
2;9;1;3;.105039
2;9;2;0;1
2;9;2;1;.0863052
2;9;2;2;.026485
2;9;2;3;.0910239
2;9;3;0;1
2;9;3;1;.0480882
2;9;3;2;.0143413
2;9;3;3;.0508336
2;10;1;0;1
2;10;1;1;.078182
2;10;1;2;.0238452
2;10;1;3;.0824967
2;10;2;0;1
2;10;2;1;.0674802
2;10;2;2;.0204165
2;10;2;3;.0712499
2;10;3;0;1
2;10;3;1;.0372592
2;10;3;2;.0110238
2;10;3;3;.039412
2;11;1;0;1
2;11;1;1;.0574291
2;11;1;2;.0172458
2;11;1;3;.0606738
2;11;2;0;1
2;11;2;1;.0494157
2;11;2;2;.0147517
2;11;2;3;.0522328
2;11;3;0;1
2;11;3;1;.0270502
2;11;3;2;.007944
2;11;3;3;.0286307
2;12;1;0;1
2;12;1;1;.0574291
2;12;1;2;.0172458
2;12;1;3;.0606738
2;12;2;0;1
2;12;2;1;.0494157
2;12;2;2;.0147517
2;12;2;3;.0522328
2;12;3;0;1
2;12;3;1;.0270502
2;12;3;2;.007944
2;12;3;3;.0286307
2;13;1;0;1
2;13;1;1;.0574291
2;13;1;2;.0172458
2;13;1;3;.0606738
2;13;2;0;1
2;13;2;1;.0494157
2;13;2;2;.0147517
2;13;2;3;.0522328
2;13;3;0;1
2;13;3;1;.0270502
2;13;3;2;.007944
2;13;3;3;.0286307
2;14;1;0;1
2;14;1;1;.0574291
2;14;1;2;.0172458
2;14;1;3;.0606738
2;14;2;0;1
2;14;2;1;.0494157
2;14;2;2;.0147517
2;14;2;3;.0522328
2;14;3;0;1
2;14;3;1;.0270502
2;14;3;2;.007944
2;14;3;3;.0286307
3;1;1;0;1
3;1;1;1;.1685476
3;1;1;2;.0388005
3;1;1;3;.1647699
3;1;2;0;1
3;1;2;1;.0996713
3;1;2;2;.0215694
3;1;2;3;.0972568
3;1;3;0;1
3;1;3;1;.0223814
3;1;3;2;.0045382
3;1;3;3;.0217939
3;2;1;0;1
3;2;1;1;.1685476
3;2;1;2;.0388005
3;2;1;3;.1647699
3;2;2;0;1
3;2;2;1;.0996713
3;2;2;2;.0215694
3;2;2;3;.0972568
3;2;3;0;1
3;2;3;1;.0223814
3;2;3;2;.0045382
3;2;3;3;.0217939
3;3;1;0;1
3;3;1;1;.1685476
3;3;1;2;.0388005
3;3;1;3;.1647699
3;3;2;0;1
3;3;2;1;.0996713
3;3;2;2;.0215694
3;3;2;3;.0972568
3;3;3;0;1
3;3;3;1;.0223814
3;3;3;2;.0045382
3;3;3;3;.0217939
3;4;1;0;1
3;4;1;1;.1962482
3;4;1;2;.0463664
3;4;1;3;.191993
3;4;2;0;1
3;4;2;1;.117654
3;4;2;2;.0258657
3;4;2;3;.1148594
3;4;3;0;1
3;4;3;1;.0268351
3;4;3;2;.0054611
3;4;3;3;.0261338
3;5;1;0;1
3;5;1;1;.1647391
