region_id;iso_smaf;gr_age;hrs_avd
3;7;2;142.376
3;7;3;56.74199
3;8;1;187.7397
3;8;2;142.376
3;8;3;56.74199
3;9;1;158.8237
3;9;2;147.0651
3;9;3;85.24958
3;10;1;187.7397
3;10;2;142.376
3;10;3;56.74199
3;11;1;57.6
3;11;2;40.22222
3;11;3;84.0869
3;12;1;57.6
3;12;2;40.22222
3;12;3;84.0869
3;13;1;57.6
3;13;2;40.22222
3;13;3;84.0869
3;14;1;57.6
3;14;2;40.22222
3;14;3;84.0869
4;1;1;97.37186
4;1;2;91.96217
4;1;3;41.91323
4;2;1;97.37186
4;2;2;91.96217
4;2;3;41.91323
4;3;1;97.37186
4;3;2;91.96217
4;3;3;41.91323
4;4;1;167.6927
4;4;2;147.0651
4;4;3;33.9803
4;5;1;186.5114
4;5;2;142.376
4;5;3;81.2884
4;6;1;167.6927
4;6;2;147.0651
4;6;3;33.9803
4;7;1;186.5114
4;7;2;142.376
4;7;3;81.2884
4;8;1;186.5114
4;8;2;142.376
4;8;3;81.2884
4;9;1;167.6927
4;9;2;147.0651
4;9;3;33.9803
4;10;1;186.5114
4;10;2;142.376
4;10;3;81.2884
4;11;1;57.6
4;11;2;40.22222
4;11;3;84.0869
4;12;1;57.6
4;12;2;40.22222
4;12;3;84.0869
4;13;1;57.6
4;13;2;40.22222
4;13;3;84.0869
4;14;1;57.6
4;14;2;40.22222
4;14;3;84.0869
5;1;1;97.37186
5;1;2;91.96217
5;1;3;41.91323
5;2;1;97.37186
5;2;2;91.96217
5;2;3;41.91323
5;3;1;97.37186
5;3;2;91.96217
5;3;3;41.91323
5;4;1;167.6927
5;4;2;147.0651
5;4;3;33.9803
5;5;1;186.5114
5;5;2;142.376
5;5;3;81.2884
5;6;1;167.6927
5;6;2;147.0651
5;6;3;33.9803
5;7;1;186.5114
5;7;2;142.376
5;7;3;81.2884
5;8;1;186.5114
5;8;2;142.376
5;8;3;81.2884
5;9;1;167.6927
5;9;2;147.0651
5;9;3;33.9803
5;10;1;186.5114
5;10;2;142.376
5;10;3;81.2884
5;11;1;57.6
5;11;2;40.22222
5;11;3;84.0869
5;12;1;57.6
5;12;2;40.22222
5;12;3;84.0869
5;13;1;57.6
5;13;2;40.22222
5;13;3;84.0869
5;14;1;57.6
5;14;2;40.22222
5;14;3;84.0869
6;1;1;129.5593
6;1;2;91.96217
6;1;3;37.06377
6;2;1;129.5593
6;2;2;91.96217
6;2;3;37.06377
6;3;1;129.5593
6;3;2;91.96217
6;3;3;37.06377
6;4;1;158.8237
6;4;2;147.0651
6;4;3;106.9562
6;5;1;187.7397
6;5;2;142.376
6;5;3;113.639
6;6;1;158.8237
6;6;2;147.0651
6;6;3;106.9562
6;7;1;187.7397
6;7;2;142.376
6;7;3;113.639
6;8;1;187.7397
6;8;2;142.376
6;8;3;113.639
6;9;1;158.8237
6;9;2;147.0651
6;9;3;106.9562
6;10;1;187.7397
6;10;2;142.376
6;10;3;113.639
6;11;1;57.6
6;11;2;40.22222
6;11;3;203.8636
6;12;1;57.6
6;12;2;40.22222
6;12;3;203.8636
6;13;1;57.6
6;13;2;40.22222
6;13;3;203.8636
6;14;1;57.6
6;14;2;40.22222
6;14;3;203.8636
7;1;1;97.37186
7;1;2;91.96217
7;1;3;41.91323
7;2;1;97.37186
7;2;2;91.96217
7;2;3;41.91323
7;3;1;97.37186
7;3;2;91.96217
7;3;3;41.91323
7;4;1;167.6927
7;4;2;147.0651
7;4;3;33.9803
7;5;1;186.5114
7;5;2;142.376
7;5;3;81.2884
7;6;1;167.6927
7;6;2;147.0651
7;6;3;33.9803
7;7;1;186.5114
7;7;2;142.376
7;7;3;81.2884
7;8;1;186.5114
7;8;2;142.376
7;8;3;81.2884
7;9;1;167.6927
7;9;2;147.0651
7;9;3;33.9803
7;10;1;186.5114
7;10;2;142.376
7;10;3;81.2884
7;11;1;57.6
7;11;2;40.22222
7;11;3;84.0869
7;12;1;57.6
7;12;2;40.22222
7;12;3;84.0869
7;13;1;57.6
7;13;2;40.22222
7;13;3;84.0869
7;14;1;57.6
7;14;2;40.22222
7;14;3;84.0869
8;1;1;129.5593
8;1;2;91.96217
8;1;3;16.85069
8;2;1;129.5593
8;2;2;91.96217
8;2;3;16.85069
8;3;1;129.5593
8;3;2;91.96217
8;3;3;16.85069
8;4;1;114.0411
8;4;2;25.36392
8;4;3;13.47992
8;5;1;187.7397
8;5;2;142.376
8;5;3;16.27437
8;6;1;114.0411
8;6;2;25.36392
8;6;3;13.47992
8;7;1;187.7397
8;7;2;142.376
8;7;3;16.27437
8;8;1;187.7397
8;8;2;142.376
8;8;3;16.27437
8;9;1;114.0411
8;9;2;25.36392
8;9;3;13.47992
8;10;1;187.7397
8;10;2;142.376
8;10;3;16.27437
8;11;1;57.6
8;11;2;40.22222
8;11;3;84.0869
8;12;1;57.6
8;12;2;40.22222
8;12;3;84.0869
8;13;1;57.6
8;13;2;40.22222
8;13;3;84.0869
8;14;1;57.6
8;14;2;40.22222
8;14;3;84.0869
9;1;1;129.5593
9;1;2;91.96217
9;1;3;16.85069
9;2;1;129.5593
9;2;2;91.96217
9;2;3;16.85069
9;3;1;129.5593
9;3;2;91.96217
9;3;3;16.85069
9;4;1;114.0411
9;4;2;25.36392
9;4;3;13.47992
9;5;1;187.7397
9;5;2;142.376
9;5;3;16.27437
9;6;1;114.0411
9;6;2;25.36392
9;6;3;13.47992
9;7;1;187.7397
9;7;2;142.376
9;7;3;16.27437
9;8;1;187.7397
9;8;2;142.376
9;8;3;16.27437
9;9;1;114.0411
9;9;2;25.36392
9;9;3;13.47992
9;10;1;187.7397
9;10;2;142.376
9;10;3;16.27437
9;11;1;57.6
9;11;2;40.22222
9;11;3;84.0869
9;12;1;57.6
9;12;2;40.22222
9;12;3;84.0869
9;13;1;57.6
9;13;2;40.22222
9;13;3;84.0869
9;14;1;57.6
9;14;2;40.22222
9;14;3;84.0869
10;1;1;129.5593
10;1;2;91.96217
10;1;3;16.85069
10;2;1;129.5593
10;2;2;91.96217
10;2;3;16.85069
10;3;1;129.5593
10;3;2;91.96217
10;3;3;16.85069
10;4;1;114.0411
10;4;2;25.36392
10;4;3;13.47992
10;5;1;187.7397
10;5;2;142.376
10;5;3;16.27437
10;6;1;114.0411
10;6;2;25.36392
10;6;3;13.47992
10;7;1;187.7397
10;7;2;142.376
10;7;3;16.27437
10;8;1;187.7397
10;8;2;142.376
10;8;3;16.27437
10;9;1;114.0411
10;9;2;25.36392
10;9;3;13.47992
10;10;1;187.7397
10;10;2;142.376
10;10;3;16.27437
10;11;1;57.6
10;11;2;40.22222
10;11;3;84.0869
10;12;1;57.6
10;12;2;40.22222
10;12;3;84.0869
10;13;1;57.6
10;13;2;40.22222
10;13;3;84.0869
10;14;1;57.6
10;14;2;40.22222
10;14;3;84.0869
11;1;1;129.5593
11;1;2;91.96217
11;1;3;38.93902
11;2;1;129.5593
11;2;2;91.96217
11;2;3;38.93902
11;3;1;129.5593
11;3;2;91.96217
11;3;3;38.93902
11;4;1;158.8237
11;4;2;147.0651
11;4;3;23.22249
11;5;1;338.3968
11;5;2;142.376
11;5;3;62.7015
11;6;1;158.8237
11;6;2;147.0651
11;6;3;23.22249
11;7;1;338.3968
11;7;2;142.376
11;7;3;62.7015
11;8;1;338.3968
11;8;2;142.376
11;8;3;62.7015
11;9;1;158.8237
11;9;2;147.0651
11;9;3;23.22249
11;10;1;338.3968
11;10;2;142.376
11;10;3;62.7015
11;11;1;57.6
11;11;2;40.22222
11;11;3;84.0869
11;12;1;57.6
11;12;2;40.22222
11;12;3;84.0869
11;13;1;57.6
11;13;2;40.22222
11;13;3;84.0869
11;14;1;57.6
11;14;2;40.22222
11;14;3;84.0869
12;1;1;129.5593
12;1;2;91.96217
12;1;3;38.93902
12;2;1;129.5593
12;2;2;91.96217
12;2;3;38.93902
12;3;1;129.5593
12;3;2;91.96217
12;3;3;38.93902
12;4;1;158.8237
12;4;2;147.0651
12;4;3;23.22249
12;5;1;338.3968
12;5;2;142.376
12;5;3;62.7015
12;6;1;158.8237
12;6;2;147.0651
12;6;3;23.22249
12;7;1;338.3968
12;7;2;142.376
12;7;3;62.7015
12;8;1;338.3968
12;8;2;142.376
12;8;3;62.7015
12;9;1;158.8237
12;9;2;147.0651
12;9;3;23.22249
12;10;1;338.3968
12;10;2;142.376
12;10;3;62.7015
12;11;1;57.6
12;11;2;40.22222
12;11;3;84.0869
12;12;1;57.6
12;12;2;40.22222
12;12;3;84.0869
12;13;1;57.6
12;13;2;40.22222
12;13;3;84.0869
12;14;1;57.6
12;14;2;40.22222
12;14;3;84.0869
13;1;1;129.5593
13;1;2;91.96217
13;1;3;63.47179
13;2;1;129.5593
13;2;2;91.96217
13;2;3;63.47179
13;3;1;129.5593
13;3;2;91.96217
13;3;3;63.47179
13;4;1;158.8237
13;4;2;147.0651
13;4;3;107.9483
13;5;1;187.7397
13;5;2;175.7416
13;5;3;131.816
13;6;1;158.8237
13;6;2;147.0651
13;6;3;107.9483
13;7;1;187.7397
13;7;2;175.7416
13;7;3;131.816
13;8;1;187.7397
13;8;2;175.7416
13;8;3;131.816
13;9;1;158.8237
13;9;2;147.0651
13;9;3;107.9483
13;10;1;187.7397
13;10;2;175.7416
13;10;3;131.816
13;11;1;57.6
13;11;2;40.22222
13;11;3;102.3049
13;12;1;57.6
13;12;2;40.22222
13;12;3;102.3049
13;13;1;57.6
13;13;2;40.22222
13;13;3;102.3049
13;14;1;57.6
13;14;2;40.22222
13;14;3;102.3049
14;1;1;129.5593
14;1;2;91.96217
14;1;3;63.47179
14;2;1;129.5593
14;2;2;91.96217
14;2;3;63.47179
14;3;1;129.5593
14;3;2;91.96217
14;3;3;63.47179
14;4;1;158.8237
14;4;2;147.0651
14;4;3;107.9483
14;5;1;187.7397
14;5;2;175.7416
14;5;3;131.816
14;6;1;158.8237
14;6;2;147.0651
14;6;3;107.9483
14;7;1;187.7397
14;7;2;175.7416
14;7;3;131.816
14;8;1;187.7397
14;8;2;175.7416
14;8;3;131.816
14;9;1;158.8237
14;9;2;147.0651
14;9;3;107.9483
14;10;1;187.7397
14;10;2;175.7416
14;10;3;131.816
14;11;1;57.6
14;11;2;40.22222
14;11;3;102.3049
14;12;1;57.6
14;12;2;40.22222
14;12;3;102.3049
14;13;1;57.6
14;13;2;40.22222
14;13;3;102.3049
14;14;1;57.6
14;14;2;40.22222
14;14;3;102.3049
15;1;1;129.5593
15;1;2;91.96217
15;1;3;63.47179
15;2;1;129.5593
15;2;2;91.96217
15;2;3;63.47179
15;3;1;129.5593
15;3;2;91.96217
15;3;3;63.47179
15;4;1;158.8237
15;4;2;147.0651
15;4;3;107.9483
15;5;1;187.7397
15;5;2;175.7416
15;5;3;131.816
15;6;1;158.8237
15;6;2;147.0651
15;6;3;107.9483
15;7;1;187.7397
15;7;2;175.7416
15;7;3;131.816
15;8;1;187.7397
15;8;2;175.7416
15;8;3;131.816
15;9;1;158.8237
15;9;2;147.0651
15;9;3;107.9483
15;10;1;187.7397
15;10;2;175.7416
15;10;3;131.816
15;11;1;57.6
15;11;2;40.22222
15;11;3;102.3049
15;12;1;57.6
15;12;2;40.22222
15;12;3;102.3049
15;13;1;57.6
15;13;2;40.22222
15;13;3;102.3049
15;14;1;57.6
15;14;2;40.22222
15;14;3;102.3049
16;1;1;129.5593
16;1;2;91.96217
16;1;3;63.47179
16;2;1;129.5593
16;2;2;91.96217
16;2;3;63.47179
16;3;1;129.5593
16;3;2;91.96217
16;3;3;63.47179
16;4;1;158.8237
16;4;2;147.0651
16;4;3;107.9483
16;5;1;187.7397
16;5;2;175.7416
16;5;3;131.816
16;6;1;158.8237
16;6;2;147.0651
16;6;3;107.9483
16;7;1;187.7397
16;7;2;175.7416
16;7;3;131.816
16;8;1;187.7397
16;8;2;175.7416
16;8;3;131.816
16;9;1;158.8237
16;9;2;147.0651
16;9;3;107.9483
16;10;1;187.7397
16;10;2;175.7416
16;10;3;131.816
16;11;1;57.6
16;11;2;40.22222
16;11;3;102.3049
16;12;1;57.6
16;12;2;40.22222
16;12;3;102.3049
16;13;1;57.6
16;13;2;40.22222
16;13;3;102.3049
16;14;1;57.6
16;14;2;40.22222
16;14;3;102.3049
17;1;1;129.5593
17;1;2;91.96217
17;1;3;16.85069
17;2;1;129.5593
17;2;2;91.96217
17;2;3;16.85069
17;3;1;129.5593
17;3;2;91.96217
17;3;3;16.85069
17;4;1;114.0411
17;4;2;25.36392
17;4;3;13.47992
17;5;1;187.7397
17;5;2;142.376
17;5;3;16.27437
17;6;1;114.0411
17;6;2;25.36392
17;6;3;13.47992
17;7;1;187.7397
17;7;2;142.376
17;7;3;16.27437
17;8;1;187.7397
17;8;2;142.376
17;8;3;16.27437
17;9;1;114.0411
17;9;2;25.36392
17;9;3;13.47992
17;10;1;187.7397
17;10;2;142.376
17;10;3;16.27437
17;11;1;57.6
17;11;2;40.22222
17;11;3;84.0869
17;12;1;57.6
17;12;2;40.22222
17;12;3;84.0869
17;13;1;57.6
17;13;2;40.22222
17;13;3;84.0869
17;14;1;57.6
17;14;2;40.22222
17;14;3;84.0869
18;1;1;129.5593
18;1;2;91.96217
18;1;3;16.85069
18;2;1;129.5593
18;2;2;91.96217
18;2;3;16.85069
18;3;1;129.5593
18;3;2;91.96217
18;3;3;16.85069
18;4;1;114.0411
18;4;2;25.36392
18;4;3;13.47992
18;5;1;187.7397
18;5;2;142.376
18;5;3;16.27437
18;6;1;114.0411
18;6;2;25.36392
18;6;3;13.47992
18;7;1;187.7397
18;7;2;142.376
18;7;3;16.27437
18;8;1;187.7397
18;8;2;142.376
18;8;3;16.27437
18;9;1;114.0411
18;9;2;25.36392
18;9;3;13.47992
18;10;1;187.7397
18;10;2;142.376
18;10;3;16.27437
18;11;1;57.6
18;11;2;40.22222
18;11;3;84.0869
18;12;1;57.6
18;12;2;40.22222
18;12;3;84.0869
18;13;1;57.6
18;13;2;40.22222
18;13;3;84.0869
18;14;1;57.6
18;14;2;40.22222
18;14;3;84.0869
