region_id;iso_smaf;gr_age;annee;hrs_avq;hrs_avd
1;1;1;2015;89.80922;0
1;1;1;2016;87.38316;0
1;1;1;2017;78.9223;0
1;1;1;2018;77.57777;0
1;1;1;2019;66.6943;0
1;1;1;2020;73.87994;0
1;1;1;2021;89.73135;0
1;1;2;2015;89.80922;0
1;1;2;2016;87.38316;0
1;1;2;2017;78.9223;0
1;1;2;2018;77.57777;0
1;1;2;2019;66.6943;0
1;1;2;2020;73.87994;0
1;1;2;2021;89.73135;0
1;1;3;2015;89.80922;0
1;1;3;2016;87.38316;0
1;1;3;2017;78.9223;0
1;1;3;2018;77.57777;0
1;1;3;2019;66.6943;0
1;1;3;2020;73.87994;0
1;1;3;2021;89.73135;0
1;2;1;2015;98.8;26.9329
1;2;1;2016;98.8;23.53642
1;2;1;2017;98.8;11.69122
1;2;1;2018;98.8;9.808868
1;2;1;2019;93.37201;0
1;2;1;2020;98.8;4.631912
1;2;1;2021;98.8;26.82389
1;2;2;2015;98.8;26.9329
1;2;2;2016;98.8;23.53642
1;2;2;2017;98.8;11.69122
1;2;2;2018;98.8;9.808868
1;2;2;2019;93.37201;0
1;2;2;2020;98.8;4.631912
1;2;2;2021;98.8;26.82389
1;2;3;2015;98.8;26.9329
1;2;3;2016;98.8;23.53642
1;2;3;2017;98.8;11.69122
1;2;3;2018;98.8;9.808868
1;2;3;2019;93.37201;0
1;2;3;2020;98.8;4.631912
1;2;3;2021;98.8;26.82389
1;3;1;2015;143.6947;0
1;3;1;2016;139.813;0
1;3;1;2017;126.2757;0
1;3;1;2018;124.1244;0
1;3;1;2019;106.7109;0
1;3;1;2020;118.2079;0
1;3;1;2021;143.5702;0
1;3;2;2015;143.6947;0
1;3;2;2016;139.813;0
1;3;2;2017;126.2757;0
1;3;2;2018;124.1244;0
1;3;2;2019;106.7109;0
1;3;2;2020;118.2079;0
1;3;2;2021;143.5702;0
1;3;3;2015;143.6947;0
1;3;3;2016;139.813;0
1;3;3;2017;126.2757;0
1;3;3;2018;124.1244;0
1;3;3;2019;106.7109;0
1;3;3;2020;118.2079;0
1;3;3;2021;143.5702;0
1;4;1;2015;163.4528;0
1;4;1;2016;159.0374;0
1;4;1;2017;143.6386;0
1;4;1;2018;141.1915;0
1;4;1;2019;121.3836;0
1;4;1;2020;134.4615;0
1;4;1;2021;163.3111;0
1;4;2;2015;163.4528;0
1;4;2;2016;159.0374;0
1;4;2;2017;143.6386;0
1;4;2;2018;141.1915;0
1;4;2;2019;121.3836;0
1;4;2;2020;134.4615;0
1;4;2;2021;163.3111;0
1;4;3;2015;163.4528;0
1;4;3;2016;159.0374;0
1;4;3;2017;143.6386;0
1;4;3;2018;141.1915;0
1;4;3;2019;121.3836;0
1;4;3;2020;134.4615;0
1;4;3;2021;163.3111;0
1;5;1;2015;186.8032;0
1;5;1;2016;181.757;0
1;5;1;2017;164.1584;0
1;5;1;2018;161.3618;0
1;5;1;2019;138.7241;0
1;5;1;2020;153.6703;0
1;5;1;2021;186.6412;0
1;5;2;2015;186.8032;0
1;5;2;2016;181.757;0
1;5;2;2017;164.1584;0
1;5;2;2018;161.3618;0
1;5;2;2019;138.7241;0
1;5;2;2020;153.6703;0
1;5;2;2021;186.6412;0
1;5;3;2015;186.8032;0
1;5;3;2016;181.757;0
1;5;3;2017;164.1584;0
1;5;3;2018;161.3618;0
1;5;3;2019;138.7241;0
1;5;3;2020;153.6703;0
1;5;3;2021;186.6412;0
1;6;1;2015;211.9497;0
1;6;1;2016;206.2242;0
1;6;1;2017;186.2566;0
1;6;1;2018;183.0835;0
1;6;1;2019;157.3985;0
1;6;1;2020;174.3566;0
1;6;1;2021;211.766;0
1;6;2;2015;211.9497;0
1;6;2;2016;206.2242;0
1;6;2;2017;186.2566;0
1;6;2;2018;183.0835;0
1;6;2;2019;157.3985;0
1;6;2;2020;174.3566;0
1;6;2;2021;211.766;0
1;6;3;2015;211.9497;0
1;6;3;2016;206.2242;0
1;6;3;2017;186.2566;0
1;6;3;2018;183.0835;0
1;6;3;2019;157.3985;0
1;6;3;2020;174.3566;0
1;6;3;2021;211.766;0
1;7;1;2015;240.6887;0
1;7;1;2016;234.1869;0
1;7;1;2017;211.5118;0
1;7;1;2018;207.9084;0
1;7;1;2019;178.7407;0
1;7;1;2020;197.9982;0
1;7;1;2021;240.48;0
1;7;2;2015;240.6887;0
1;7;2;2016;234.1869;0
1;7;2;2017;211.5118;0
1;7;2;2018;207.9084;0
1;7;2;2019;178.7407;0
1;7;2;2020;197.9982;0
1;7;2;2021;240.48;0
1;7;3;2015;240.6887;0
1;7;3;2016;234.1869;0
1;7;3;2017;211.5118;0
1;7;3;2018;207.9084;0
1;7;3;2019;178.7407;0
1;7;3;2020;197.9982;0
1;7;3;2021;240.48;0
1;8;1;2015;269.4276;0
1;8;1;2016;262.1495;0
1;8;1;2017;236.7669;0
1;8;1;2018;232.7333;0
1;8;1;2019;200.0829;0
1;8;1;2020;221.6398;0
1;8;1;2021;269.1941;0
1;8;2;2015;269.4276;0
1;8;2;2016;262.1495;0
1;8;2;2017;236.7669;0
1;8;2;2018;232.7333;0
1;8;2;2019;200.0829;0
1;8;2;2020;221.6398;0
1;8;2;2021;269.1941;0
1;8;3;2015;269.4276;0
1;8;3;2016;262.1495;0
1;8;3;2017;236.7669;0
1;8;3;2018;232.7333;0
1;8;3;2019;200.0829;0
1;8;3;2020;221.6398;0
1;8;3;2021;269.1941;0
1;9;1;2015;298.1666;0
1;9;1;2016;290.1121;0
1;9;1;2017;262.0221;0
1;9;1;2018;257.5582;0
1;9;1;2019;221.4251;0
1;9;1;2020;245.2814;0
1;9;1;2021;297.9081;0
1;9;2;2015;298.1666;0
1;9;2;2016;290.1121;0
1;9;2;2017;262.0221;0
1;9;2;2018;257.5582;0
1;9;2;2019;221.4251;0
1;9;2;2020;245.2814;0
1;9;2;2021;297.9081;0
1;9;3;2015;298.1666;0
1;9;3;2016;290.1121;0
1;9;3;2017;262.0221;0
1;9;3;2018;257.5582;0
1;9;3;2019;221.4251;0
1;9;3;2020;245.2814;0
1;9;3;2021;297.9081;0
1;10;1;2015;323.3132;0
1;10;1;2016;314.5794;0
1;10;1;2017;284.1203;0
1;10;1;2018;279.28;0
1;10;1;2019;240.0995;0
1;10;1;2020;265.9678;0
1;10;1;2021;323.0329;0
1;10;2;2015;323.3132;0
1;10;2;2016;314.5794;0
1;10;2;2017;284.1203;0
1;10;2;2018;279.28;0
1;10;2;2019;240.0995;0
1;10;2;2020;265.9678;0
1;10;2;2021;323.0329;0
1;10;3;2015;323.3132;0
1;10;3;2016;314.5794;0
1;10;3;2017;284.1203;0
1;10;3;2018;279.28;0
1;10;3;2019;240.0995;0
1;10;3;2020;265.9678;0
1;10;3;2021;323.0329;0
1;11;1;2015;348.4597;0
1;11;1;2016;339.0467;0
1;11;1;2017;306.2185;0
1;11;1;2018;301.0017;0
1;11;1;2019;258.7739;0
1;11;1;2020;286.6541;0
1;11;1;2021;348.1576;0
1;11;2;2015;348.4597;0
1;11;2;2016;339.0467;0
1;11;2;2017;306.2185;0
1;11;2;2018;301.0017;0
1;11;2;2019;258.7739;0
1;11;2;2020;286.6541;0
1;11;2;2021;348.1576;0
1;11;3;2015;348.4597;0
1;11;3;2016;339.0467;0
1;11;3;2017;306.2185;0
1;11;3;2018;301.0017;0
1;11;3;2019;258.7739;0
1;11;3;2020;286.6541;0
1;11;3;2021;348.1576;0
1;12;1;2015;373.6063;0
1;12;1;2016;363.5139;0
1;12;1;2017;328.3168;0
1;12;1;2018;322.7235;0
1;12;1;2019;277.4483;0
1;12;1;2020;307.3405;0
1;12;1;2021;373.2824;0
1;12;2;2015;373.6063;0
1;12;2;2016;363.5139;0
1;12;2;2017;328.3168;0
1;12;2;2018;322.7235;0
1;12;2;2019;277.4483;0
1;12;2;2020;307.3405;0
1;12;2;2021;373.2824;0
1;12;3;2015;373.6063;0
1;12;3;2016;363.5139;0
1;12;3;2017;328.3168;0
1;12;3;2018;322.7235;0
1;12;3;2019;277.4483;0
1;12;3;2020;307.3405;0
1;12;3;2021;373.2824;0
1;13;1;2015;400.5491;0
1;13;1;2016;389.7289;0
1;13;1;2017;351.9935;0
1;13;1;2018;345.9968;0
1;13;1;2019;297.4565;0
1;13;1;2020;329.5045;0
1;13;1;2021;400.2018;0
1;13;2;2015;400.5491;0
1;13;2;2016;389.7289;0
1;13;2;2017;351.9935;0
1;13;2;2018;345.9968;0
1;13;2;2019;297.4565;0
1;13;2;2020;329.5045;0
1;13;2;2021;400.2018;0
1;13;3;2015;400.5491;0
1;13;3;2016;389.7289;0
1;13;3;2017;351.9935;0
1;13;3;2018;345.9968;0
1;13;3;2019;297.4565;0
1;13;3;2020;329.5045;0
1;13;3;2021;400.2018;0
1;14;1;2015;432.8804;0
1;14;1;2016;421.1868;0
1;14;1;2017;380.4055;0
1;14;1;2018;373.9248;0
1;14;1;2019;321.4665;0
1;14;1;2020;356.1013;0
1;14;1;2021;432.5051;0
1;14;2;2015;432.8804;0
1;14;2;2016;421.1868;0
1;14;2;2017;380.4055;0
1;14;2;2018;373.9248;0
1;14;2;2019;321.4665;0
1;14;2;2020;356.1013;0
1;14;2;2021;432.5051;0
1;14;3;2015;432.8804;0
1;14;3;2016;421.1868;0
1;14;3;2017;380.4055;0
1;14;3;2018;373.9248;0
1;14;3;2019;321.4665;0
1;14;3;2020;356.1013;0
1;14;3;2021;432.5051;0
2;1;1;2015;93.6;18.6173
2;1;1;2016;93.6;4.010857
2;1;1;2017;85.09853;0
2;1;1;2018;90.26764;0
2;1;1;2019;92.81422;0
2;1;1;2020;92.82996;0
2;1;1;2021;91.34281;0
2;1;2;2015;93.6;18.6173
2;1;2;2016;93.6;4.010857
2;1;2;2017;85.09853;0
2;1;2;2018;90.26764;0
2;1;2;2019;92.81422;0
2;1;2;2020;92.82996;0
2;1;2;2021;91.34281;0
2;1;3;2015;93.6;18.6173
