region_id;iso_smaf;gr_age;choice;prob
1;1;1;0;0
1;1;1;1;0
1;1;1;2;.6974401
1;1;1;3;0
1;1;2;0;0
1;1;2;1;0
1;1;2;2;.7050199
1;1;2;3;0
1;1;3;0;0
1;1;3;1;0
1;1;3;2;.769957
1;1;3;3;0
1;2;1;0;0
1;2;1;1;0
1;2;1;2;.9222246
1;2;1;3;0
1;2;2;0;0
1;2;2;1;0
1;2;2;2;.9247804
1;2;2;3;0
1;2;3;0;0
1;2;3;1;0
1;2;3;2;.9451061
1;2;3;3;0
1;3;1;0;0
1;3;1;1;0
1;3;1;2;.7944846
1;3;1;3;0
1;3;2;0;0
1;3;2;1;0
1;3;2;2;.8003292
1;3;2;3;0
1;3;3;0;0
1;3;3;1;0
1;3;3;2;.848785
1;3;3;3;0
1;4;1;0;0
1;4;1;1;0
1;4;1;2;.6798185
1;4;1;3;0
1;4;2;0;0
1;4;2;1;0
1;4;2;2;.687642
1;4;2;3;0
1;4;3;0;0
1;4;3;1;0
1;4;3;2;.7550758
1;4;3;3;0
1;5;1;0;0
1;5;1;1;0
1;5;1;2;.8465277
1;5;1;3;0
1;5;2;0;0
1;5;2;1;0
1;5;2;2;.8511695
1;5;2;3;0
1;5;3;0;0
1;5;3;1;0
1;5;3;2;.8889987
1;5;3;3;0
1;6;1;0;0
1;6;1;1;0
1;6;1;2;.8545949
1;6;1;3;0
1;6;2;0;0
1;6;2;1;0
1;6;2;2;.8590333
1;6;2;3;0
1;6;3;0;0
1;6;3;1;0
1;6;3;2;.8951101
1;6;3;3;0
1;7;1;0;0
1;7;1;1;0
1;7;1;2;.86682
1;7;1;3;0
1;7;2;0;0
1;7;2;1;0
1;7;2;2;.8709416
1;7;2;3;0
1;7;3;0;0
1;7;3;1;0
1;7;3;2;.9043102
1;7;3;3;0
1;8;1;0;0
1;8;1;1;0
1;8;1;2;.8565069
1;8;1;3;0
1;8;2;0;0
1;8;2;1;0
1;8;2;2;.8608965
1;8;2;3;0
1;8;3;0;0
1;8;3;1;0
1;8;3;2;.8965538
1;8;3;3;0
1;9;1;0;0
1;9;1;1;0
1;9;1;2;.879362
1;9;1;3;0
1;9;2;0;0
1;9;2;1;0
1;9;2;2;.8831478
1;9;2;3;0
1;9;3;0;0
1;9;3;1;0
1;9;3;2;.9136733
1;9;3;3;0
1;10;1;0;0
1;10;1;1;0
1;10;1;2;.8762274
1;10;1;3;0
1;10;2;0;0
1;10;2;1;0
1;10;2;2;.8800981
1;10;2;3;0
1;10;3;0;0
1;10;3;1;0
1;10;3;2;.9113402
1;10;3;3;0
1;11;1;0;0
1;11;1;1;0
1;11;1;2;.8817269
1;11;1;3;0
1;11;2;0;0
1;11;2;1;0
1;11;2;2;.8854482
1;11;2;3;0
1;11;3;0;0
1;11;3;1;0
1;11;3;2;.9154302
1;11;3;3;0
1;12;1;0;0
1;12;1;1;0
1;12;1;2;.8632288
1;12;1;3;0
1;12;2;0;0
1;12;2;1;0
1;12;2;2;.8674446
1;12;2;3;0
1;12;3;0;0
1;12;3;1;0
1;12;3;2;.9016152
1;12;3;3;0
1;13;1;0;0
1;13;1;1;0
1;13;1;2;.9137303
1;13;1;3;0
1;13;2;0;0
1;13;2;1;0
1;13;2;2;.9165399
1;13;2;3;0
1;13;3;0;0
1;13;3;1;0
1;13;3;2;.9389454
1;13;3;3;0
1;14;1;0;0
1;14;1;1;0
1;14;1;2;.8924232
1;14;1;3;0
1;14;2;0;0
1;14;2;1;0
1;14;2;2;.8958477
1;14;2;3;0
1;14;3;0;0
1;14;3;1;0
1;14;3;2;.9233435
1;14;3;3;0
2;1;1;0;0
2;1;1;1;0
2;1;1;2;.6630378
2;1;1;3;0
2;1;2;0;0
2;1;2;1;0
2;1;2;2;.7839055
2;1;2;3;0
2;1;3;0;0
2;1;3;1;0
2;1;3;2;.9055686
2;1;3;3;0
2;2;1;0;0
2;2;1;1;0
2;2;1;2;.8339559
2;2;1;3;0
2;2;2;0;0
2;2;2;1;0
2;2;2;2;.9025283
2;2;2;3;0
2;2;3;0;0
2;2;3;1;0
2;2;3;2;.9607497
2;2;3;3;0
2;3;1;0;0
2;3;1;1;0
2;3;1;2;.7760395
2;3;1;3;0
2;3;2;0;0
2;3;2;1;0
2;3;2;2;.8646482
2;3;2;3;0
2;3;3;0;0
2;3;3;1;0
2;3;3;2;.9440944
2;3;3;3;0
2;4;1;0;0
2;4;1;1;0
2;4;1;2;.8086352
2;4;1;3;0
2;4;2;0;0
2;4;2;1;0
2;4;2;2;.8862381
2;4;2;3;0
2;4;3;0;0
2;4;3;1;0
2;4;3;2;.9536906
2;4;3;3;0
2;5;1;0;0
2;5;1;1;0
2;5;1;2;.7149776
2;5;1;3;0
2;5;2;0;0
2;5;2;1;0
2;5;2;2;.8222103
2;5;2;3;0
2;5;3;0;0
2;5;3;1;0
2;5;3;2;.9243876
2;5;3;3;0
2;6;1;0;0
2;6;1;1;0
2;6;1;2;.8160605
2;6;1;3;0
2;6;2;0;0
2;6;2;1;0
2;6;2;2;.891058
2;6;2;3;0
2;6;3;0;0
2;6;3;1;0
2;6;3;2;.9557952
2;6;3;3;0
2;7;1;0;0
2;7;1;1;0
2;7;1;2;.7996927
2;7;1;3;0
2;7;2;0;0
2;7;2;1;0
2;7;2;2;.8803856
2;7;2;3;0
2;7;3;0;0
2;7;3;1;0
2;7;3;2;.9511168
2;7;3;3;0
2;8;1;0;0
2;8;1;1;0
2;8;1;2;.8316064
2;8;1;3;0
2;8;2;0;0
2;8;2;1;0
2;8;2;2;.901034
2;8;2;3;0
2;8;3;0;0
2;8;3;1;0
2;8;3;2;.9601085
2;8;3;3;0
2;9;1;0;0
2;9;1;1;0
2;9;1;2;.7830966
2;9;1;3;0
2;9;2;0;0
2;9;2;1;0
2;9;2;2;.8693832
2;9;2;3;0
2;9;3;0;0
2;9;3;1;0
2;9;3;2;.946223
2;9;3;3;0
2;10;1;0;0
2;10;1;1;0
2;10;1;2;.7321447
2;10;1;3;0
2;10;2;0;0
2;10;2;1;0
2;10;2;2;.8344145
2;10;2;3;0
2;10;3;0;0
2;10;3;1;0
2;10;3;2;.9301736
2;10;3;3;0
2;11;1;0;0
2;11;1;1;0
