RPM,power
8.7353,0.4595
127.2286,0.5099
258.1738,0.5878
456.6,0.6925
596.6115,0.7731
718.4904,0.902
872.3309,1.0624
986.8075,1.1849
1111.326,1.3219
1224.5976,1.379
1308.9488,1.2248
1420.6137,1.0576
1651.8622,0.7066
1765.0478,0.5304
2374.184,0.52
