region_id;iso_smaf;gr_age;choice;prob
1;1;1;0;.5429
1;1;1;1;.0722
1;1;1;2;.3039
1;1;1;3;.081
1;1;2;0;.2727
1;1;2;1;.0755
1;1;2;2;.4826
1;1;2;3;.1692
1;1;3;0;.0545
1;1;3;1;.0739
1;1;3;2;.6298
1;1;3;3;.2418
1;2;1;0;.6934
1;2;1;1;.0657
1;2;1;2;.1799
1;2;1;3;.061
1;2;2;0;.4196
1;2;2;1;.0828
1;2;2;2;.3442
1;2;2;3;.1534
1;2;3;0;.1006
1;2;3;1;.0973
1;2;3;2;.539
1;2;3;3;.2631
1;3;1;0;.2965
1;3;1;1;.1382
1;3;1;2;.4068
1;3;1;3;.1585
1;3;2;0;.1172
1;3;2;1;.1136
1;3;2;2;.5085
1;3;2;3;.2607
1;3;3;0;.02
1;3;3;1;.095
1;3;3;2;.5668
1;3;3;3;.3182
1;4;1;0;.3643
1;4;1;1;.1076
1;4;1;2;.3334
1;4;1;3;.1947
1;4;2;0;.1486
1;4;2;1;.0913
1;4;2;2;.4299
1;4;2;3;.3302
1;4;3;0;.0258
1;4;3;1;.0775
1;4;3;2;.487
1;4;3;3;.4097
1;5;1;0;.2537
1;5;1;1;.1423
1;5;1;2;.4161
1;5;1;3;.1879
1;5;2;0;.0959
1;5;2;1;.1118
1;5;2;2;.497
1;5;2;3;.2953
1;5;3;0;.016
1;5;3;1;.0913
1;5;3;2;.5408
1;5;3;3;.3519
1;6;1;0;.0136
1;6;1;1;.1826
1;6;1;2;.5191
1;6;1;3;.2847
1;6;2;0;.0042
1;6;2;1;.118
1;6;2;2;.5099
1;6;2;3;.3679
1;6;3;0;.0006
1;6;3;1;.0884
1;6;3;2;.5089
1;6;3;3;.4021
1;7;1;0;.2561
1;7;1;1;.1426
1;7;1;2;.4133
1;7;1;3;.188
1;7;2;0;.097
1;7;2;1;.1123
1;7;2;2;.4947
1;7;2;3;.296
1;7;3;0;.0162
1;7;3;1;.0917
1;7;3;2;.5389
1;7;3;3;.3532
1;8;1;0;.0674
1;8;1;1;.1248
1;8;1;2;.5477
1;8;1;3;.2601
1;8;2;0;.0215
1;8;2;1;.0826
1;8;2;2;.5514
1;8;2;3;.3445
1;8;3;0;.0033
1;8;3;1;.0624
1;8;3;2;.5548
1;8;3;3;.3795
1;9;1;0;.113
1;9;1;1;.1216
1;9;1;2;.4765
1;9;1;3;.2889
1;9;2;0;.0368
1;9;2;1;.0822
1;9;2;2;.4901
1;9;2;3;.3909
1;9;3;0;.0057
1;9;3;1;.0626
1;9;3;2;.4973
1;9;3;3;.4344
1;10;1;0;.2386
1;10;1;1;.0754
1;10;1;2;.497
1;10;1;3;.189
1;10;2;0;.0867
1;10;2;1;.0569
