region_id;iso_smaf;gr_age;hrs_avd
12;10;1;122.2412
12;10;2;58.51223
12;10;3;84.27663
12;11;1;126.8649
12;11;2;115.7421
12;11;3;53.9071
12;12;1;126.8649
12;12;2;115.7421
12;12;3;53.9071
12;13;1;126.8649
12;13;2;115.7421
12;13;3;53.9071
12;14;1;126.8649
12;14;2;115.7421
12;14;3;53.9071
13;1;1;66.32005
13;1;2;68.35162
13;1;3;71.6985
13;2;1;66.32005
13;2;2;68.35162
13;2;3;71.6985
13;3;1;66.32005
13;3;2;68.35162
13;3;3;71.6985
13;4;1;134.283
13;4;2;110.8919
13;4;3;95.68195
13;5;1;65.95014
13;5;2;93.32511
13;5;3;78.0921
13;6;1;134.283
13;6;2;110.8919
13;6;3;95.68195
13;7;1;65.95014
13;7;2;93.32511
13;7;3;78.0921
13;8;1;65.95014
13;8;2;93.32511
13;8;3;78.0921
13;9;1;134.283
13;9;2;110.8919
13;9;3;95.68195
13;10;1;65.95014
13;10;2;93.32511
13;10;3;78.0921
13;11;1;183.5814
13;11;2;115.7421
13;11;3;98.72528
13;12;1;183.5814
13;12;2;115.7421
13;12;3;98.72528
13;13;1;183.5814
13;13;2;115.7421
13;13;3;98.72528
13;14;1;183.5814
13;14;2;115.7421
13;14;3;98.72528
14;1;1;66.32005
14;1;2;68.35162
14;1;3;71.6985
14;2;1;66.32005
14;2;2;68.35162
14;2;3;71.6985
14;3;1;66.32005
14;3;2;68.35162
14;3;3;71.6985
14;4;1;134.283
14;4;2;110.8919
14;4;3;95.68195
14;5;1;65.95014
14;5;2;93.32511
14;5;3;78.0921
14;6;1;134.283
14;6;2;110.8919
14;6;3;95.68195
14;7;1;65.95014
14;7;2;93.32511
14;7;3;78.0921
14;8;1;65.95014
14;8;2;93.32511
14;8;3;78.0921
14;9;1;134.283
14;9;2;110.8919
14;9;3;95.68195
14;10;1;65.95014
14;10;2;93.32511
14;10;3;78.0921
14;11;1;183.5814
14;11;2;115.7421
14;11;3;98.72528
14;12;1;183.5814
14;12;2;115.7421
14;12;3;98.72528
14;13;1;183.5814
14;13;2;115.7421
14;13;3;98.72528
14;14;1;183.5814
14;14;2;115.7421
14;14;3;98.72528
15;1;1;66.32005
15;1;2;68.35162
15;1;3;71.6985
15;2;1;66.32005
15;2;2;68.35162
15;2;3;71.6985
15;3;1;66.32005
15;3;2;68.35162
15;3;3;71.6985
15;4;1;134.283
15;4;2;110.8919
15;4;3;95.68195
15;5;1;65.95014
15;5;2;93.32511
15;5;3;78.0921
15;6;1;134.283
15;6;2;110.8919
15;6;3;95.68195
15;7;1;65.95014
15;7;2;93.32511
15;7;3;78.0921
15;8;1;65.95014
15;8;2;93.32511
15;8;3;78.0921
15;9;1;134.283
15;9;2;110.8919
15;9;3;95.68195
15;10;1;65.95014
15;10;2;93.32511
15;10;3;78.0921
15;11;1;183.5814
15;11;2;115.7421
15;11;3;98.72528
15;12;1;183.5814
15;12;2;115.7421
15;12;3;98.72528
15;13;1;183.5814
15;13;2;115.7421
15;13;3;98.72528
15;14;1;183.5814
15;14;2;115.7421
15;14;3;98.72528
16;1;1;66.32005
16;1;2;68.35162
16;1;3;71.6985
16;2;1;66.32005
16;2;2;68.35162
16;2;3;71.6985
16;3;1;66.32005
16;3;2;68.35162
16;3;3;71.6985
16;4;1;134.283
16;4;2;110.8919
16;4;3;95.68195
16;5;1;65.95014
16;5;2;93.32511
16;5;3;78.0921
16;6;1;134.283
16;6;2;110.8919
16;6;3;95.68195
16;7;1;65.95014
16;7;2;93.32511
16;7;3;78.0921
16;8;1;65.95014
16;8;2;93.32511
16;8;3;78.0921
16;9;1;134.283
16;9;2;110.8919
16;9;3;95.68195
16;10;1;65.95014
16;10;2;93.32511
16;10;3;78.0921
16;11;1;183.5814
16;11;2;115.7421
16;11;3;98.72528
16;12;1;183.5814
16;12;2;115.7421
16;12;3;98.72528
16;13;1;183.5814
16;13;2;115.7421
16;13;3;98.72528
16;14;1;183.5814
16;14;2;115.7421
16;14;3;98.72528
17;1;1;24.43501
17;1;2;32.08489
17;1;3;25.66396
17;2;1;24.43501
17;2;2;32.08489
17;2;3;25.66396
17;3;1;24.43501
17;3;2;32.08489
17;3;3;25.66396
17;4;1;38.77797
17;4;2;31.69838
17;4;3;33.65945
17;5;1;31.69098
17;5;2;18.30693
17;5;3;31.71936
17;6;1;38.77797
17;6;2;31.69838
17;6;3;33.65945
17;7;1;31.69098
17;7;2;18.30693
17;7;3;31.71936
17;8;1;31.69098
17;8;2;18.30693
17;8;3;31.71936
17;9;1;38.77797
17;9;2;31.69838
17;9;3;33.65945
17;10;1;31.69098
17;10;2;18.30693
17;10;3;31.71936
17;11;1;39.06303
17;11;2;115.7421
17;11;3;40.06471
17;12;1;39.06303
17;12;2;115.7421
17;12;3;40.06471
17;13;1;39.06303
17;13;2;115.7421
17;13;3;40.06471
17;14;1;39.06303
17;14;2;115.7421
17;14;3;40.06471
18;1;1;24.43501
18;1;2;32.08489
18;1;3;25.66396
18;2;1;24.43501
18;2;2;32.08489
18;2;3;25.66396
18;3;1;24.43501
18;3;2;32.08489
18;3;3;25.66396
18;4;1;38.77797
18;4;2;31.69838
18;4;3;33.65945
18;5;1;31.69098
18;5;2;18.30693
18;5;3;31.71936
18;6;1;38.77797
18;6;2;31.69838
18;6;3;33.65945
18;7;1;31.69098
18;7;2;18.30693
18;7;3;31.71936
18;8;1;31.69098
18;8;2;18.30693
18;8;3;31.71936
18;9;1;38.77797
18;9;2;31.69838
18;9;3;33.65945
18;10;1;31.69098
18;10;2;18.30693
18;10;3;31.71936
18;11;1;39.06303
18;11;2;115.7421
18;11;3;40.06471
18;12;1;39.06303
18;12;2;115.7421
18;12;3;40.06471
18;13;1;39.06303
18;13;2;115.7421
18;13;3;40.06471
18;14;1;39.06303
18;14;2;115.7421
18;14;3;40.06471
