region_id;iso_smaf;gr_age;hrs_inf;hrs_avq
1;1;1;10.02431;70.31488
1;1;2;11.32013;67.18806
1;1;3;9.974432;71.80972
1;2;1;10.45509;121.1047
1;2;2;9.3065;50.13726
1;2;3;10.07506;72.07846
1;3;1;12.58438;83.03854
1;3;2;8.733902;58.252
1;3;3;11.88866;109.1903
1;4;1;12.69823;154.2192
1;4;2;13.83577;115.2631
1;4;3;11.75622;89.50527
1;5;1;6.746797;170.63
1;5;2;7.59612;76.49338
1;5;3;9.647389;113.1021
1;6;1;19.30559;202.2725
1;6;2;9.108793;112.5448
1;6;3;11.72549;111.4996
1;7;1;7.065947;323.0382
1;7;2;12.40315;91.02597
1;7;3;8.6497;144.2231
1;8;1;7.342002;352.4889
1;8;2;7.25016;120.8086
1;8;3;8.509998;162.0428
1;9;1;14.61068;433.2071
1;9;2;14.87384;489.6335
1;9;3;13.52179;241.6708
1;10;1;3.790887;193.8861
1;10;2;9.504;208.8716
1;10;3;8.322708;190.0493
1;11;1;6.230128;338.7031
1;11;2;10.49413;246.3074
1;11;3;12.8085;321.9278
1;12;1;4.348789;475.6452
1;12;2;8.211043;288.8015
1;12;3;12.27291;288.7814
1;13;1;13.18259;573.0943
1;13;2;17.26752;463.0181
1;13;3;12.30804;276.1509
1;14;1;4.744226;599.7835
1;14;2;15.8697;496.9085
1;14;3;12.41072;366.1285
2;1;1;12.69097;32.41077
2;1;2;10.38103;35.72959
2;1;3;10.41579;51.39998
2;2;1;10.71824;57.94956
2;2;2;9.457841;43.70763
2;2;3;9.879245;40.60607
2;3;1;10.59074;47.42869
2;3;2;8.1948;26.91231
2;3;3;10.67114;85.70101
2;4;1;11.79178;113.4341
2;4;2;12.39645;68.32558
2;4;3;12.33707;62.78566
2;5;1;11.64154;118.6108
2;5;2;8.008219;84.55253
2;5;3;10.89696;74.85551
2;6;1;19.13297;56.75285
2;6;2;14.93811;151.9267
2;6;3;13.70141;95.6657
2;7;1;6.073201;220.3118
2;7;2;14.5348;192.1362
2;7;3;8.773877;150.5514
2;8;1;10.57754;150.6952
2;8;2;14.02404;120.4895
2;8;3;11.99344;99.85194
2;9;1;12.35168;359.8211
2;9;2;12.29832;266.301
2;9;3;16.19824;168.837
2;10;1;5.317344;136.6963
2;10;2;8.587586;198.6063
2;10;3;10.59709;138.33
2;11;1;5.937143;229.9406
2;11;2;10.49413;246.3074
2;11;3;14.77975;106.8026
2;12;1;7.762041;305.2953
2;12;2;8.211043;288.8015
2;12;3;10.50037;157.0721
2;13;1;11.46686;311.9287
2;13;2;17.26752;463.0181
2;13;3;9.62387;295.3251
2;14;1;6.182897;317.2714
2;14;2;15.8697;496.9085
2;14;3;17.96102;435.6796
3;1;1;19.11619;84.25807
3;1;2;17.71778;102.9552
3;1;3;12.70009;57.50011
3;2;1;8.622664;56.25742
3;2;2;30.17351;61.4
3;2;3;15.133;57.16639
3;3;1;19.51765;81.21177
3;3;2;14.00318;89.55256
3;3;3;13.96023;75.95418
3;4;1;17.47608;180.003
3;4;2;18.7845;173.9831
3;4;3;14.83205;69.32898
3;5;1;16.50248;145.5383
3;5;2;9.9665;163.5745
3;5;3;12.80113;71.04865
3;6;1;11.40132;298.7648
3;6;2;14.34207;110.5075
3;6;3;16.25226;80.39595
3;7;1;21.31161;307.4698
3;7;2;7.816886;61.64414
3;7;3;12.50593;92.71142
3;8;1;14.24003;129.3046
3;8;2;14.02404;120.4895
3;8;3;17.03384;121.5717
3;9;1;22.38924;552.6375
3;9;2;28.30419;435.5174
3;9;3;15.24655;261.3927
3;10;1;5.501712;150.4025
3;10;2;3.926667;39.25655
3;10;3;11.5316;67.35005
3;11;1;6.013303;265.9656
3;11;2;10.49413;246.3074
3;11;3;16.34732;195.1454
3;12;1;2.127907;471.4625
3;12;2;8.211043;288.8015
3;12;3;16.62104;139.8854
3;13;1;17.64273;613.4902
3;13;2;17.26752;463.0181
3;13;3;26.1106;511.04
3;14;1;7.703188;565.4769
3;14;2;15.8697;496.9085
3;14;3;11.46697;264.381
4;1;1;12.84084;65.99254
4;1;2;11.0357;76.98245
4;1;3;9.579239;62.87905
4;2;1;10.67488;53.02465
4;2;2;14.69544;55.87833
4;2;3;9.649978;57.57141
4;3;1;15.19149;99.17373
4;3;2;8.711477;35.55273
4;3;3;10.56279;83.67271
4;4;1;13.39327;103.7202
4;4;2;16.33065;100.04
4;4;3;10.04453;71.42842
4;5;1;11.54603;66.08523
4;5;2;10.16116;101.4202
4;5;3;7.98329;80.00293
4;6;1;16.12017;106.864
4;6;2;14.91826;98.38267
4;6;3;10.03033;69.22996
4;7;1;7.536773;183.4704
4;7;2;4.30402;167.9851
4;7;3;7.134328;107.6173
4;8;1;9.178608;107.4253
4;8;2;14.37506;115.0862
4;8;3;10.31939;99.53188
4;9;1;21.74397;332.5379
4;9;2;17.93985;275.9495
4;9;3;13.21678;186.1221
4;10;1;5.418549;60.78577
4;10;2;5.46029;27.34667
4;10;3;8.868488;125.6512
4;11;1;5.715805;75.79041
4;11;2;5.689655;66.6525
4;11;3;8.20071;129.2
4;12;1;9.857355;157.7417
4;12;2;6.705405;20.58
4;12;3;11.21489;167.499
4;13;1;11.97348;306.3885
4;13;2;12.97409;712.0137
4;13;3;17.84581;281.0265
4;14;1;4.37495;307.07
4;14;2;15.8697;496.9085
4;14;3;12.04989;234.5525
5;1;1;12.84084;65.99254
5;1;2;11.0357;76.98245
5;1;3;9.579239;62.87905
5;2;1;10.67488;53.02465
5;2;2;14.69544;55.87833
5;2;3;9.649978;57.57141
5;3;1;15.19149;99.17373
5;3;2;8.711477;35.55273
5;3;3;10.56279;83.67271
5;4;1;13.39327;103.7202
5;4;2;16.33065;100.04
5;4;3;10.04453;71.42842
5;5;1;11.54603;66.08523
5;5;2;10.16116;101.4202
5;5;3;7.98329;80.00293
5;6;1;16.12017;106.864
5;6;2;14.91826;98.38267
5;6;3;10.03033;69.22996
5;7;1;7.536773;183.4704
5;7;2;4.30402;167.9851
5;7;3;7.134328;107.6173
5;8;1;9.178608;107.4253
5;8;2;14.37506;115.0862
5;8;3;10.31939;99.53188
5;9;1;21.74397;332.5379
5;9;2;17.93985;275.9495
5;9;3;13.21678;186.1221
5;10;1;5.418549;60.78577
5;10;2;5.46029;27.34667
5;10;3;8.868488;125.6512
5;11;1;5.715805;75.79041
5;11;2;5.689655;66.6525
5;11;3;8.20071;129.2
5;12;1;9.857355;157.7417
5;12;2;6.705405;20.58
5;12;3;11.21489;167.499
5;13;1;11.97348;306.3885
5;13;2;12.97409;712.0137
5;13;3;17.84581;281.0265
5;14;1;4.37495;307.07
5;14;2;15.8697;496.9085
5;14;3;12.04989;234.5525
6;1;1;19.2388;84.55552
6;1;2;19.07745;76.02117
6;1;3;12.90463;78.7539
6;2;1;18.52467;108.7284
6;2;2;18.6936;82.96149
6;2;3;13.97203;91.78826
6;3;1;31.10967;113.9313
6;3;2;16.03922;108.5782
6;3;3;19.13709;130.6621
6;4;1;16.67908;160.2765
6;4;2;19.59717;146.0434
6;4;3;14.97342;116.9035
6;5;1;18.35334;117.3066
6;5;2;19.63434;105.6119
6;5;3;13.9684;122.2509
6;6;1;22.44364;224.7837
6;6;2;21.2609;116.1901
6;6;3;14.23824;160.781
6;7;1;12.08901;120.6984
6;7;2;15.98295;95.10468
